"","HAS_FIRE","Elevation","Slope","NDVI","Road","Hydrography","Pop_dens","Ocupations","LULC","Temperature","RH","Wind Speed","FMC","DMC","DC","Prob_fogo","HasFire_Predict"
"489","not-burned",821.0390015,0.454991013,0.621617973,3874.629883,1357.140015,0.292205989,7062.833984,"4",27.95627633,57.19971543,9.091087361,88.91643211,175.7416334,289.6022411,0.194792708958106,"1"
"490","not-burned",730.598999,1.551440001,0.510949016,773.8519897,742.1539917,0.802272975,4299.179688,"4",25.01250095,87.91249817,9.964542103,76.97062449,223.4922957,1060.685155,0.0454792611031923,"1"
"491","not-burned",721.1530151,3.409460068,0.477963001,1639.619995,825.8449707,0.48012501,578.3955078,"12",29.89516815,50.16693129,4.674629419,32.70007531,196.1999105,253.4906094,2.65028256890995e-06,"1"
"492","not-burned",773.9400024,3.733639956,0.436536998,6886.47998,367.321991,0.48012501,2664.277588,"12",20.92812864,35.52135947,12.63323563,66.77082281,32.69224639,740.4259067,0.097126868625963,"1"
"493","not-burned",795.6619873,1.211420059,0.393328011,2523.919922,1135.02002,0.48012501,10571.6123,"12",21.50725638,66.6365453,6.522266665,42.6964366,59.86386172,206.0383598,3.58760620481717e-05,"1"
"494","not-burned",805.4710083,2.36913991,0.423422992,3313.580078,2064.5,0.48012501,10742.14355,"12",20.42544745,86.01443177,12.32752763,50.30083282,199.353658,303.8258574,2.52940671671957e-05,"1"
"495","not-burned",731.1099854,0.746330023,0.533581972,821.3569946,85.9835968,1.103440046,1866.557129,"4",24.3419266,69.97880773,11.87837141,16.94772118,77.5851276,862.0204868,1.73696148394804e-07,"1"
"496","not-burned",766.9650269,2.965650082,0.443010986,1777.280029,1410.23999,0.48012501,1569.3479,"12",24.36329299,63.42525102,5.742135395,51.68756855,134.0374788,783.441993,0.000515192169416862,"1"
"497","not-burned",753.2529907,1.801059961,0.539111972,2090.52002,523.0180054,0.802272975,5700.67041,"4",28.11864144,83.52010046,8.697104743,32.00642902,103.1998576,1222.829309,3.9681576235651e-06,"1"
"498","not-burned",746.2089844,2.05170989,0.631568015,2902.030029,231.5180054,0.802272975,6672.044434,"4",29.9897071,62.29347407,13.92115323,36.64965791,25.15608651,773.1917082,6.86898902835128e-06,"1"
"499","not-burned",733.9060059,2.170370102,0.573153973,666.7189941,876.8640137,0.802272975,4194.400391,"4",28.44578003,42.21193041,5.104493127,15.10398721,133.2876178,1099.428223,3.6721362979675e-07,"1"
