hasFire,elevation,slope,ndvi,road,hydrography,popDens,ocupations,lulc,year
0,785.8839722,1.59484005,0.585828006,920.0650024,2300.159912,0.0,10505.53613,4,2016
0,732.6229858,1.68245995,0.504983008,1581.079956,520.3610229,0.0123088,4394.11084,4,2016
0,784.9050293,1.065670013,0.608039021,1754.26001,1440.390015,0.0,10661.83594,4,2016
0,759.9760132,0.688947976,0.603273988,423.4200134,422.3269958,0.0,12294.52637,4,2016
0,749.5579834,0.664858997,0.595475972,182.3990021,1191.810059,0.0,6549.797363,4,2016
0,789.8519897,1.809839964,0.601809978,1519.98999,1182.859985,0.0,7707.53125,4,2016
0,755.6430054,2.465250015,0.569849014,1282.930054,654.8319702,0.0,6731.820801,4,2016
0,784.6879883,2.021600008,0.609591007,1474.619995,2705.75,0.0,7041.342285,4,2016
0,797.2509766,3.008110046,0.566586971,2671.030029,2507.75,0.0,6231.95752,4,2016
0,769.7559814,1.91305995,0.602258027,709.6900024,2067.189941,0.0,6945.537598,4,2016
0,775.742981,1.246819973,0.601172984,2337.820068,2452.040039,0.0,11408.83594,4,2016
0,789.2119751,0.215693995,0.586435974,1150.780029,1805.660034,0.0,8527.995117,4,2016
0,730.8770142,1.874289989,0.674697995,2849.810059,286.7909851,0.0123088,6895.125977,4,2016
0,728.8880005,2.374739885,0.434796005,1156.790039,257.9509888,0.0123088,11211.21875,12,2016
0,733.6859741,1.422320008,0.536611974,1604.290039,840.8170166,0.0,5356.664063,4,2016
0,790.8969727,1.039489985,0.490233988,1256.72998,818.5390015,0.292205989,825.845459,4,2016
0,731.4140015,1.342579961,0.589776993,1607.73999,1728.52002,0.0,2891.977539,4,2016
0,728.0310059,4.34487009,0.574016988,565.4689941,516.7960205,0.0123088,12451.30371,4,2016
0,771.7160034,2.653320074,0.585263014,705.117981,1031.800049,0.0,7758.679688,4,2016
0,781.9089966,2.640799999,0.593421996,1139.48999,1292.619995,0.0,7977.324707,4,2016
0,792.7340088,1.087790012,0.54668498,775.0460205,1031.800049,0.292205989,280.2722168,4,2016
0,805.7609863,1.426720023,0.410971999,1210.660034,1768.939941,0.672482014,554.7441406,4,2016
0,742.1450195,2.462100029,0.580281973,3833.389893,773.8519897,0.0123088,8906.256836,4,2016
0,785.6870117,2.18708992,0.525729001,366.0620117,1569.050049,1.195629954,3681.513916,4,2016
0,773.8330078,1.08660996,0.57644397,683.1500244,912.5,0.292205989,1564.925049,4,2016
0,733.7020264,1.672780037,0.466219008,273.5979919,851.7369995,0.0123088,12575.56055,4,2016
0,764.276001,1.463790059,0.594329,1428.790039,773.8519897,0.292205989,3345.634766,4,2016
0,719.9160156,2.002460003,0.703378022,2849.810059,30.39979935,0.0,7570.952148,4,2016
0,790.8740234,1.106960058,0.538607001,0.0,2015.119995,0.292205989,257.9507751,4,2016
0,770.6209717,0.777661979,0.600054979,2534.879883,992.5430298,0.0123088,5127.571777,4,2016
0,754.4299927,2.821959972,0.586962998,752.0490112,2672.76001,0.0,3029.167969,4,2016
0,745.447998,1.992849946,0.616078019,2492.780029,231.5180054,0.0123088,3980.051514,4,2016
0,790.3430176,2.580549955,0.530350029,245.0910034,1057.459961,1.195629954,4111.508789,4,2016
0,792.5910034,0.876259983,0.502906024,184.9149933,2012.140015,1.195629954,3760.000732,4,2016
0,772.8519897,2.791389942,0.572130978,346.6109924,1569.349976,0.0,8287.553711,4,2016
0,748.5499878,1.08138001,0.576394022,273.5979919,807.742981,0.292205989,1875.201538,4,2016
0,766.9370117,1.638700008,0.560388029,1975.98999,765.4470215,1.961470008,3125.861328,4,2016
0,757.75,2.007819891,0.592576981,1519.98999,864.6589966,0.292205989,2828.324463,4,2016
0,794.8939819,1.210980058,0.545737028,1389.439941,2406.959961,0.0,4413.103516,4,2016
0,771.2969971,1.660709977,0.620737016,578.3959961,1818.150024,0.292205989,2675.354492,4,2016
0,727.5880127,0.766578972,0.595672011,231.5180054,231.5180054,0.0123088,12779.66895,4,2016
0,758.710022,2.292579889,0.585466981,346.6109924,674.9849854,0.292205989,3956.413574,4,2016
0,783.1630249,1.48277998,0.582665026,790.3950195,2050.350098,0.292205989,2498.892578,4,2016
0,746.4769897,2.865099907,0.596738994,509.5929871,584.7520142,0.0,13208.56055,4,2016
0,795.9110107,2.302710056,0.543850005,3251.639893,1981.819946,8.214019775,3654.302734,4,2016
0,728.6010132,0.543669999,0.590864003,1091.430054,339.8800049,0.0,12312.55371,4,2016
0,796.3530273,1.198160052,0.588868022,1165.150024,1880.119995,1.961470008,4167.544434,4,2016
0,761.4240112,2.207730055,0.495061994,5170.200195,1197.609985,0.0,4803.263184,4,2016
0,795.2999878,1.806890011,0.52681601,1299.75,776.8319702,0.292205989,5387.628906,4,2016
0,816.8709717,1.454970002,0.627574027,4337.700195,881.5939941,0.292205989,1999.234131,4,2016
0,740.8129883,3.282119989,0.534319997,4388.740234,327.4159851,0.0,7252.246094,4,2016
0,744.2600098,1.615980029,0.503377974,1793.589966,212.798996,1.961470008,1490.830078,4,2016
0,717.2969971,0.598730981,0.533029974,3380.399902,587.1170044,0.0,4253.473145,4,2016
0,718.3270264,0.882533014,0.539707005,4218.129883,1482.439941,0.0,2961.445313,4,2016
0,778.322998,2.359369993,0.529537976,243.197998,339.8800049,0.292205989,5233.887207,4,2016
0,755.4210205,3.017009974,0.473957986,674.9849854,2220.850098,1.961470008,2159.241455,4,2016
0,758.4849854,0.887549996,0.576330006,4883.399902,986.4719849,0.0,7624.229004,4,2016
0,751.0679932,2.236920118,0.573741019,463.0360107,1939.160034,1.195629954,1398.720825,4,2016
0,713.9349976,1.484979987,0.491668999,2909.5,303.9979858,0.0,4896.631836,4,2016
0,739.6589966,0.556743026,0.448619992,4179.390137,286.7909851,0.0,6364.020508,4,2016
0,727.7119751,1.97468996,0.459253013,194.654007,858.2219849,1.961470008,463.0358276,4,2016
0,801.9829712,1.127390027,0.554610014,1551.579956,1403.670044,0.292205989,3851.546875,4,2016
0,733.6190186,2.291379929,0.539916992,1932.23999,930.0549927,1.195629954,1688.488892,4,2016
0,757.2860107,3.062180042,0.480145007,838.6160278,2288.280029,1.961470008,2288.682373,4,2016
0,780.3010254,2.225260019,0.541202009,312.9849854,930.5510254,0.292205989,4636.142578,4,2016
0,810.1550293,2.034780025,0.619216979,2006.390015,1951.52002,0.0123088,11979.98633,4,2016
0,815.8740234,0.913977027,0.608047009,4164.77002,1269.900024,0.0123088,11055.66504,4,2016
0,797.2949829,0.979884028,0.588461995,3830.370117,501.3659973,0.0123088,8222.848633,4,2016
0,720.9390259,1.494850039,0.559666991,2379.159912,407.8559875,0.0,3963.647949,4,2016
0,737.2260132,2.56994009,0.478753,1699.400024,286.7909851,0.0123088,11014.0,4,2016
0,727.0349731,3.157900095,0.476942003,425.5969849,538.6859741,1.961470008,231.5179138,4,2016
0,703.5869751,0.846581995,0.269549012,334.3980103,0.0,1.961470008,177.2597198,3,2016
0,819.9249878,1.098780036,0.642522991,5504.709961,2205.820068,0.292205989,6283.64502,4,2016
0,789.3099976,0.688220024,0.592833996,5097.839844,2154.100098,0.0,4316.770508,4,2016
0,726.2009888,3.634959936,0.516560972,669.4860229,1441.98999,5.438560009,491.1236572,4,2016
0,808.2730103,1.419170022,0.626037002,712.289978,1733.050049,0.292205989,9952.810547,4,2016
0,816.8150024,1.096330047,0.625280976,5480.399902,1002.72998,0.292205989,5151.12793,4,2016
0,762.0629883,2.307620049,0.556748986,3435.709961,919.0599976,0.0,2942.662109,4,2016
0,757.7589722,4.929689884,0.483810008,1187.150024,558.8930054,5.438560009,163.7078857,4,2016
0,818.2280273,0.43731299,0.625504971,4307.450195,1308.599976,0.292205989,6754.023926,4,2016
0,818.5980225,1.566290021,0.606375992,3592.969971,2450.909912,0.0123088,12526.96484,4,2016
0,798.4019775,2.367739916,0.582378983,280.2720032,463.0360107,0.0123088,11853.96973,4,2016
0,701.1420288,1.086539984,0.388559014,339.8800049,457.0090027,5.438560009,578.3955078,4,2016
0,732.7670288,5.843239784,0.435656995,219.2160034,42.9917984,5.438560009,184.9147186,4,2016
0,788.2230225,1.272930026,0.507614017,773.8519897,30.39979935,0.0,9715.956055,4,2016
0,769.8540039,2.742079973,0.496513009,1332.400024,1441.349976,5.752769947,4014.614502,4,2016
0,729.5339966,3.251499891,0.313674986,125.3420029,795.6389771,5.438560009,460.0323181,15,2016
0,726.3709717,0.388164997,0.505226016,128.9750061,1828.290039,1.961470008,1173.447754,3,2016
0,771.0130005,3.249130011,0.570598006,4461.72998,1716.439941,0.0,3818.29126,4,2016
0,742.7520142,0.716638982,0.514450014,2376.050049,2735.97998,5.752769947,2774.553467,4,2016
0,822.1890259,2.168479919,0.53511101,151.9989929,859.8359985,0.0123088,10938.0127,4,2016
0,820.0230103,2.019520044,0.612296999,4964.109863,1763.449951,0.0123088,10731.81543,4,2016
0,796.5079956,2.250829935,0.554072976,666.7189941,42.9917984,0.0123088,10060.67773,4,2016
0,756.1110229,2.20182991,0.502394021,761.8170166,693.2219849,6.438739777,823.0431519,4,2016
0,697.5289917,2.80343008,0.33781299,490.1820068,163.7079926,5.438560009,666.7194824,4,2016
0,731.0410156,2.007770061,0.411417991,641.2839966,413.4819946,6.438739777,455.9968872,15,2016
0,825.2719727,0.481274992,0.569786012,730.8610229,1459.51001,0.0123088,11142.92285,4,2016
0,793.1480103,2.477859974,0.625725985,1010.539978,802.5780029,0.0123088,11133.33984,4,2016
0,718.8189697,1.886790037,0.433934003,194.654007,773.8519897,5.438560009,666.7194824,15,2016
0,696.1389771,0.235176995,0.273328006,516.7960205,396.3649902,5.438560009,442.627655,4,2016
0,730.3449707,2.155560017,0.432186991,299.4030151,2282.209961,1.961470008,1608.892944,4,2016
0,770.8070068,1.890020013,0.477164,584.7520142,1653.089966,5.438560009,887.8612671,4,2016
0,815.1810303,1.249310017,0.641461015,926.5700073,2229.780029,0.292205989,9496.46875,4,2016
0,743.9979858,0.621084988,0.569003999,2504.620117,1197.609985,6.438739777,1324.39856,4,2016
0,732.9940186,2.23645997,0.586884975,1482.130005,2615.090088,5.752769947,1408.268555,4,2016
0,722.4580078,1.583150029,0.57564199,151.9989929,464.0329895,18.78120041,237.4299622,4,2016
0,767.6740112,3.089060068,0.486012012,790.3950195,1210.280029,6.438739777,679.7600098,4,2016
0,790.5029907,1.143360019,0.516647995,4428.160156,1740.23999,0.0,5749.5,4,2016
0,779.9639893,3.710459948,0.47822699,1126.430054,1246.76001,6.438739777,1414.488892,4,2016
0,737.5780029,2.551500082,0.413204998,614.7979736,942.8839722,5.438560009,816.8441772,4,2016
0,723.6099854,3.106669903,0.382755011,182.3990021,212.798996,5.752769947,288.3977356,15,2016
0,766.4370117,1.295560002,0.581133008,3591.040039,1070.920044,6.438739777,1265.157349,4,2016
0,715.6779785,1.246330023,0.244723007,1413.180054,3255.189941,5.752769947,1078.22876,15,2016
0,784.9829712,2.448379993,0.477905989,194.654007,797.9580078,0.0123088,9027.868164,4,2016
0,773.2000122,3.229470015,0.556873024,171.9669952,494.8729858,5.438560009,965.6420898,4,2016
0,829.6779785,1.522140026,0.580941021,1836.359985,3499.280029,0.0123088,9220.112305,4,2016
0,803.7449951,1.856029987,0.561604023,1467.089966,580.7869873,5.438560009,2461.069092,4,2016
0,775.9890137,1.514039993,0.587270975,2766.379883,2007.310059,6.438739777,2300.161621,4,2016
0,742.7739868,1.579570055,0.551698983,1870.27002,163.7079926,0.0,6621.993164,12,2016
0,830.5109863,0.704554975,0.592965007,989.7449951,2585.590088,0.0123088,9345.797852,4,2016
0,783.7940063,1.308050036,0.57427001,3003.889893,2043.810059,6.438739777,3271.475342,4,2016
0,800.0419922,0.60353303,0.537090003,1655.319946,1495.469971,0.0123088,7931.60791,4,2016
0,783.1900024,4.755340099,0.565889001,944.3530273,1074.359985,5.438560009,1429.113525,4,2016
0,830.6469727,1.068940043,0.579850972,1424.900024,3048.629883,0.0123088,8524.147461,4,2016
0,826.7059937,0.413827002,0.587219,2674.149902,3437.330078,0.0123088,10957.30078,4,2016
0,752.2230225,1.411739945,0.517214,1060.51001,3330.689941,5.752769947,2311.184082,4,2016
0,760.3140259,1.777099967,0.545238972,2285.050049,346.6109924,0.0,6531.358398,4,2016
0,785.0130005,2.911590099,0.488393992,1031.800049,826.9639893,0.0123088,8731.886719,4,2016
0,815.5079956,1.497979999,0.574335992,2413.870117,1037.609985,5.438560009,3099.735352,4,2016
0,732.6049805,1.944700003,0.286139011,567.914978,1074.790039,5.752769947,1128.483521,15,2016
0,832.1820068,1.452909946,0.58297497,2134.48999,3396.350098,0.0123088,8844.719727,4,2016
0,737.8920288,4.349020004,0.444442987,541.2529907,1040.719971,5.438560009,1185.591919,4,2016
0,774.4920044,0.750910997,0.433093995,85.9835968,1433.959961,0.0123088,8388.800781,12,2016
0,744.7800293,3.72013998,0.402224004,1065.72998,1325.439941,1.010669947,1333.438965,4,2016
0,754.2999878,4.73608017,0.552046001,67.97599792,429.9179993,1.010669947,1916.151733,4,2016
0,804.5170288,2.319299936,0.541022003,1213.709961,1576.400024,0.0,7646.861816,4,2016
0,823.2680054,0.742811978,0.594332993,30.39979935,1169.900024,0.672482014,8532.166016,4,2016
0,744.4710083,5.689750195,0.51344502,2453.550049,1044.709961,5.752769947,797.958313,4,2016
0,755.2410278,4.507460117,0.609854996,1079.51001,135.9519958,5.438560009,1917.357056,3,2016
0,790.7449951,1.262899995,0.508571982,1873.22998,683.1500244,0.0,7074.012695,4,2016
0,805.6849976,1.639969945,0.604532003,1577.280029,1290.469971,0.0123088,7936.73291,4,2016
0,788.7999878,1.363860011,0.557852983,558.065979,435.2590027,0.0123088,8547.478516,4,2016
0,772.934021,1.304239988,0.488059014,2506.830078,638.3959961,1.010669947,3018.624268,4,2016
0,767.302002,2.174420118,0.50888598,3070.379883,203.9279938,6.438739777,464.0326843,4,2016
0,806.1140137,0.733151019,0.598067999,1903.810059,807.742981,5.438560009,2364.939697,4,2016
0,763.3120117,2.015810013,0.546826005,4712.850098,1074.359985,5.752769947,3488.566406,4,2016
0,834.9719849,0.550554991,0.614302993,3268.51001,2380.129883,0.0123088,6176.770996,4,2016
0,793.0089722,3.109240055,0.609853983,1501.949951,712.289978,5.438560009,1957.189453,3,2016
0,833.7730103,0.329784006,0.610288024,1724.22998,2601.800049,0.0123088,5193.740234,4,2016
0,685.8099976,5.881579876,0.430209994,96.13259888,60.79959869,1.010669947,558.8933716,4,2016
0,768.6829834,2.369820118,0.509792984,3850.110107,668.7949829,6.438739777,990.2122803,4,2016
0,752.2470093,1.46401,0.377366006,1467.089966,1618.060059,1.010669947,1653.089111,15,2016
0,824.0980225,0.846049011,0.60619998,605.7119751,3088.540039,0.0,5313.010254,4,2016
0,777.0540161,0.290342003,0.637748003,490.1820068,1742.099976,5.438560009,3900.780273,3,2016
0,766.8909912,1.311660051,0.579384029,3390.090088,3131.179932,5.752769947,2858.227051,3,2016
0,757.5159912,0.697027028,0.550621986,3290.48999,2505.540039,5.752769947,2824.564453,3,2016
0,808.9790039,1.371719956,0.553714991,2071.870117,1131.349976,0.0,7235.150391,4,2016
0,758.2700195,6.480350018,0.55181998,30.39979935,334.3980103,5.438560009,2846.076416,4,2016
0,804.940979,0.937711,0.550980985,740.28302,2456.370117,0.0,6430.975098,4,2016
0,836.8270264,0.480385989,0.621327996,2364.550049,2845.590088,0.0,7415.867188,4,2016
0,752.1859741,18.35239983,0.522103012,3403.149902,666.7189941,5.752769947,3191.833252,3,2016
0,825.0830078,0.156319007,0.603585005,42.9917984,2051.25,0.292205989,5120.538086,4,2016
0,505.8760071,12.62959957,0.390583992,3148.689941,259.7359924,2.478929996,2562.433838,4,2016
0,697.026001,0.992618978,0.30133,554.7440186,30.39979935,1.010669947,1651.690918,15,2016
0,660.9420166,5.127820015,0.544525027,163.7079926,30.39979935,1.010669947,1791.783447,4,2016
0,716.0390015,0.682851017,0.442021996,30.39979935,328.8240051,1.010669947,2539.065186,4,2016
0,775.5159912,0.92820698,0.369511992,3370.949951,1843.390015,1.010669947,3804.834717,4,2016
0,776.2960205,2.382699966,0.545090973,2374.300049,883.6879883,1.010669947,4707.650879,4,2016
0,674.401001,4.303589821,0.48120901,30.39979935,355.8200073,1.010669947,2309.183838,4,2016
0,739.4169922,7.389319897,0.497460008,4438.370117,969.4630127,2.478929996,4431.493164,4,2016
0,711.0490112,6.292840004,0.468102992,967.5540161,465.0270081,1.010669947,3082.544922,4,2016
0,709.4089966,10.13700008,0.49842599,4411.430176,30.39979935,5.752769947,4623.367676,4,2016
0,823.492981,1.158249974,0.601436019,1644.119995,1456.969971,2.381069899,3824.337402,4,2016
0,770.2150269,1.927080035,0.505699992,965.6420288,856.6060181,1.010669947,4283.027344,4,2016
0,679.3430176,23.7064991,0.483116001,1196.449951,171.9669952,1.010669947,4974.152832,3,2016
0,785.7969971,2.288039923,0.631999016,634.7659912,1318.800049,1.010669947,6006.094238,3,2016
0,779.6309814,6.374479771,0.412059009,4189.109863,701.8339844,5.752769947,5337.306641,21,2016
0,489.1130066,1.615429997,0.445531994,1074.790039,1128.069946,5.752769947,455.9968872,4,2016
0,699.6099854,13.75030041,0.483725011,354.5190125,171.9669952,1.010669947,4072.324219,4,2016
0,458.368988,0.157235995,0.332103997,2079.669922,1949.619995,2.478929996,435.2587891,15,2016
0,831.6699829,3.347219944,0.614781022,2159.23999,825.8449707,2.381069899,3619.618408,4,2016
0,672.7390137,1.923670053,0.493158996,192.2649994,121.598999,1.010669947,3948.229736,4,2016
0,462.5469971,1.221449971,0.352593,192.2649994,1142.319946,2.478929996,386.926178,4,2016
0,476.7210083,3.566210032,0.383888006,699.8560181,945.8200073,5.752769947,413.4818726,4,2016
0,500.2049866,2.10303998,0.455866009,1400.369995,1037.609985,5.752769947,389.3072815,4,2016
0,506.5039978,2.743230104,0.420987993,2282.209961,883.6879883,5.752769947,1429.113525,4,2016
0,502.4840088,1.527400017,0.413112998,2557.199951,334.3980103,5.752769947,1365.285767,4,2016
0,458.17099,0.706138015,0.385771006,936.4910278,2204.97998,12.19499969,486.3966675,15,2016
0,731.822998,0.284658015,0.562681019,465.0270081,644.8770142,1.010669947,5028.846191,4,2016
0,734.5100098,3.351989985,0.405887008,4962.709961,626.7080078,5.752769947,5081.950684,4,2016
0,500.2420044,2.069289923,0.409435004,2463.699951,299.4030151,5.752769947,1336.554077,4,2016
0,700.382019,17.79450035,0.474218994,1142.319946,699.1950073,7.641960144,1329.621704,4,2016
0,684.5960083,10.26329994,0.469915003,1366.300049,1211.420044,5.752769947,1169.503296,4,2016
0,638.6519775,7.217939854,0.564027011,280.2720032,109.6080017,1.010669947,3059.675293,4,2016
0,743.4639893,3.93501997,0.568352997,1757.150024,509.5929871,1.010669947,4890.210938,4,2016
0,460.8640137,0.713868022,0.243213996,759.9949951,1528.780029,12.19499969,739.6588745,15,2016
0,716.9459839,2.618240118,0.508691013,2231.639893,67.97599792,1.010669947,3269.921143,4,2016
0,458.2980042,0.920468986,0.327982008,1417.099976,1096.079956,12.19499969,689.2109375,15,2016
0,472.1919861,1.468009949,0.402823001,67.97599792,121.598999,12.19499969,515.9015503,4,2016
0,460.4819946,1.50830996,0.302868009,2924.860107,1470.859985,12.19499969,1470.545776,15,2016
0,784.1660156,1.779600024,0.666194975,2182.22998,1866.560059,1.010669947,1936.302124,3,2016
0,451.6589966,1.777819991,0.47766301,4343.77002,327.4159851,12.19499969,2259.626953,4,2016
0,471.9949951,1.206900001,0.338088989,194.654007,339.8800049,12.19499969,371.0767517,15,2016
0,494.5109863,0.640084982,0.292953014,1956.23999,1964.969971,5.752769947,1473.370972,15,2016
0,459.9230042,0.70530802,0.302542001,2759.860107,1270.26001,12.19499969,1259.666992,15,2016
0,757.4890137,1.618440032,0.636552989,1840.380005,932.5360107,1.010669947,1312.482666,3,2016
0,448.9240112,0.477622986,0.432108998,5545.189941,30.39979935,7.641960144,3035.415771,4,2016
0,759.2620239,5.504899979,0.641682982,3647.97998,1003.190002,1.010669947,3075.791992,3,2016
0,709.8150024,1.579040051,0.581579983,3355.699951,212.798996,1.010669947,2761.030762,4,2016
0,715.7360229,2.477299929,0.595880985,4291.649902,767.2559814,1.010669947,3686.405762,4,2016
0,449.2449951,1.026540041,0.485900015,5443.009766,85.9835968,12.19499969,2480.891113,4,2016
0,448.9599915,0.089514397,0.469173998,4087.610107,182.3990021,7.641960144,530.9095459,4,2016
0,496.7990112,1.069869995,0.406825006,221.3139954,85.9835968,7.641960144,1394.750977,21,2016
0,714.0469971,2.025099993,0.572345018,2866.780029,121.598999,1.010669947,2284.640869,4,2016
0,517.03302,5.686719894,0.49349001,2551.590088,515.9019775,7.641960144,1750.563477,4,2016
0,700.6640015,5.144309998,0.511847019,4724.600098,323.1539917,4.453129768,3333.597412,4,2016
0,744.7769775,5.157269955,0.635363996,2025.869995,1078.22998,1.010669947,1641.870239,3,2016
0,734.1170044,4.596439838,0.561047018,3272.459961,747.7360229,1.010669947,2984.758057,4,2016
0,457.7789917,1.634520054,0.369020998,6362.930176,1349.290039,7.641960144,1880.123291,15,2016
1,755.2919922,2.822309971,0.7217,781.5759888,2493.889893,0.0,3205.268555,4,2017
1,726.0510254,2.741980076,0.7217,1895.790039,455.9970093,0.0,5596.369629,4,2017
1,755.2919922,2.822309971,0.5845,781.5759888,2493.889893,0.0,3205.268555,4,2017
1,726.0510254,2.741980076,0.5845,1895.790039,455.9970093,0.0,5596.369629,4,2017
1,733.9719849,1.912789941,0.7276,1784.290039,2014.660034,0.0,2280.187012,4,2017
1,702.1079712,2.493299961,0.6519,91.19940186,323.1539917,1.961470008,712.289917,25,2017
1,718.2529907,1.894500017,0.7405,151.9989929,486.3970032,1.961470008,694.553772,4,2017
1,703.8939819,2.748630047,0.6784,486.3970032,288.3980103,1.961470008,494.8727417,4,2017
1,700.5040283,0.102247998,0.7276,364.7969971,203.9279938,1.961470008,494.8727417,15,2017
1,705.664978,0.661872983,0.6268,380.9079895,425.5969849,1.961470008,155.0091248,3,2017
1,723.2390137,1.358929992,0.6903,364.7969971,699.1950073,1.961470008,641.2843018,4,2017
1,700.8560181,0.797273993,0.6518,273.5979919,177.2599945,1.961470008,876.8640747,25,2017
1,708.8300171,2.853689909,0.7205,271.9039917,520.3610229,1.961470008,109.6080093,4,2017
1,699.0380249,0.425428987,0.6883,425.5969849,128.9750061,5.438560009,669.4859619,15,2017
1,698.7410278,0.672137022,0.3719,121.598999,121.598999,1.961470008,257.9507751,3,2017
1,705.6049805,1.339079976,0.6268,364.7969971,109.6080017,1.961470008,367.3220825,3,2017
1,700.0410156,0.721341014,0.7205,312.9849854,151.9989929,1.961470008,384.5303345,15,2017
1,699.4650269,0.64635098,0.6643,486.3970032,30.39979935,5.438560009,685.8505859,25,2017
1,699.3430176,0.565635979,0.7205,471.9320068,60.79959869,5.438560009,683.1503296,25,2017
1,700.1959839,0.368315995,0.6784,516.7960205,85.9835968,5.438560009,639.1190186,25,2017
1,709.5209961,0.779926002,0.638,334.3980103,67.97599792,1.961470008,442.627655,4,2017
1,699.875,0.436881989,0.6643,423.4200134,91.19940186,5.438560009,679.7600098,25,2017
1,704.5469971,3.055730104,0.6519,182.3990021,275.2820129,1.961470008,494.8727417,4,2017
1,703.9439697,1.460000038,0.62,121.598999,194.654007,1.961470008,608.7553711,4,2017
1,699.5910034,0.780128002,0.5333,250.6829987,42.9917984,1.961470008,371.0767517,15,2017
1,700.8989868,1.903570056,0.6325,121.598999,300.9429932,1.961470008,735.901062,25,2017
1,733.9719849,1.912789941,0.2734,1784.290039,2014.660034,0.0,2280.187012,4,2017
1,725.9990234,2.677890062,0.6906,395.196991,605.7119751,1.961470008,280.2722168,4,2017
1,699.5189819,0.260910004,0.7273,425.5969849,60.79959869,5.438560009,903.850769,15,2017
1,701.8729858,0.494062006,0.6926,243.197998,91.19940186,1.961470008,761.8165894,3,2017
1,698.6929932,0.581755996,0.2505,212.798996,60.79959869,1.961470008,432.0622253,15,2017
1,718.1220093,1.666190028,0.5645,547.1959839,578.3959961,1.961470008,85.9835968,4,2017
1,711.9299927,3.29975009,0.2852,30.39979935,303.9979858,1.961470008,531.7791748,4,2017
1,710.8839722,3.646909952,0.2852,30.39979935,346.6109924,1.961470008,742.1535034,4,2017
1,698.7069702,1.208299994,0.2916,273.5979919,121.598999,1.961470008,807.7425537,25,2017
1,711.9130249,2.447659969,0.3911,42.9917984,91.19940186,1.961470008,517.6898193,4,2017
1,698.7410278,0.672137022,0.4843,121.598999,121.598999,1.961470008,257.9507751,3,2017
1,702.8740234,3.412039995,0.6496,96.13259888,212.798996,1.961470008,817.9747314,4,2017
1,700.0410156,0.721341014,0.5455,312.9849854,151.9989929,1.961470008,384.5303345,15,2017
1,704.2089844,0.831359982,0.6519,212.798996,259.7359924,1.961470008,303.9979248,12,2017
1,698.9310303,0.367796004,0.6734,212.798996,109.6080017,1.961470008,924.5735474,25,2017
1,698.8330078,0.127079993,0.3719,243.197998,67.97599792,1.961470008,911.9937744,4,2017
1,699.2609863,0.657100976,0.5264,471.9320068,30.39979935,5.438560009,722.5947876,25,2017
1,702.6710205,2.076679945,0.3068,334.3980103,0.0,1.961470008,366.0619812,3,2017
1,700.7979736,0.166869,0.6926,457.0090027,60.79959869,5.438560009,639.1190186,4,2017
1,702.3939819,1.252609968,0.6519,395.196991,231.5180054,1.961470008,171.9671936,3,2017
1,703.5720215,0.761161029,0.5645,425.5969849,367.321991,1.961470008,426.6813965,4,2017
1,701.7349854,1.419610023,0.5797,538.6859741,67.97599792,1.961470008,339.8800049,3,2017
1,704.6420288,3.018160105,0.6519,121.598999,250.6829987,1.961470008,634.7662964,4,2017
1,703.6640015,1.598500013,0.6519,212.798996,121.598999,1.961470008,694.553772,3,2017
1,703.6420288,0.495743006,0.3911,395.196991,364.7969971,1.961470008,577.5960693,4,2017
1,699.1560059,0.495288998,0.6133,364.7969971,60.79959869,1.961470008,795.6386719,25,2017
1,699.3129883,0.951608002,0.2866,273.5979919,96.13259888,1.961470008,775.0456543,25,2017
1,708.1069946,4.344190121,0.2947,60.79959869,273.5979919,1.961470008,666.7194824,4,2017
1,703.5560303,2.073539972,0.62,547.1959839,0.0,1.961470008,305.5141296,3,2017
1,725.9990234,2.677890062,0.506,395.196991,605.7119751,1.961470008,280.2722168,4,2017
1,702.9860229,3.429120064,0.6242,91.19940186,245.0910034,1.961470008,795.6386719,4,2017
1,700.4429932,0.735948026,0.3719,384.5299988,60.79959869,5.438560009,804.8771973,4,2017
1,705.7860107,0.529034019,0.6452,426.6809998,413.4819946,1.961470008,275.2818298,4,2017
1,712.5900269,3.113029957,0.2734,60.79959869,487.3460083,1.961470008,498.5936584,4,2017
1,704.1329956,0.527947009,0.5477,486.3970032,125.3420029,1.961470008,184.9147186,3,2017
1,702.4790039,2.002340078,0.2815,486.3970032,203.9279938,1.961470008,42.9917984,4,2017
1,699.6729736,0.460105002,0.6519,486.3970032,85.9835968,5.438560009,669.4859619,3,2017
1,738.28302,3.686530113,0.2809,1007.330017,942.8839722,1.961470008,709.6903076,4,2017
1,699.8610229,1.56517005,0.62,273.5979919,91.19940186,1.961470008,769.6612549,25,2017
1,703.5380249,0.851547003,0.2947,151.9989929,192.2649994,1.961470008,641.2843018,3,2017
1,705.5650024,1.335759997,0.4228,425.5969849,42.9917984,1.961470008,376.0246582,3,2017
1,700.7020264,0.538214028,0.2916,405.5840149,0.0,1.961470008,584.7516479,4,2017
1,699.5910034,0.780128002,0.5477,250.6829987,42.9917984,1.961470008,371.0767517,15,2017
1,710.8839722,3.646909952,0.6496,30.39979935,346.6109924,1.961470008,742.1535034,4,2017
1,709.5209961,0.779926002,0.2505,334.3980103,67.97599792,1.961470008,442.627655,4,2017
