"","HAS_FIRE","Elevation","Slope","NDVI","Road","Hydrography","Pop_dens","Ocupations","LULC","Prob_fogo","HasFire_Predict"
"313","not-burned",762.0629883,2.307620049,0.556748986,3435.709961,919.0599976,0,2942.662109,"4",0.419065939480024,"1"
"314","not-burned",757.7589722,4.929689884,0.483810008,1187.150024,558.8930054,5.438560009,163.7078857,"4",0.624482111745403,"0"
"315","not-burned",818.2280273,0.43731299,0.625504971,4307.450195,1308.599976,0.292205989,6754.023926,"4",0.212859451904365,"1"
"316","not-burned",818.5980225,1.566290021,0.606375992,3592.969971,2450.909912,0.0123088,12526.96484,"4",0.102532956709598,"0"
"317","not-burned",798.4019775,2.367739916,0.582378983,280.2720032,463.0360107,0.0123088,11853.96973,"4",0.228739413350254,"1"
"318","not-burned",701.1420288,1.086539984,0.388559014,339.8800049,457.0090027,5.438560009,578.3955078,"4",0.922521713593955,"1"
"319","not-burned",732.7670288,5.843239784,0.435656995,219.2160034,42.9917984,5.438560009,184.9147186,"4",0.752326262676615,"0"
"320","not-burned",788.2230225,1.272930026,0.507614017,773.8519897,30.39979935,0,9715.956055,"4",0.557524893229036,"0"
"321","not-burned",769.8540039,2.742079973,0.496513009,1332.400024,1441.349976,5.752769947,4014.614502,"4",0.538138345180069,"0"
"322","not-burned",729.5339966,3.251499891,0.313674986,125.3420029,795.6389771,5.438560009,460.0323181,"15",0.832982435666955,"1"
"323","not-burned",726.3709717,0.388164997,0.505226016,128.9750061,1828.290039,1.961470008,1173.447754,"3",0.771580710276076,"1"
"324","not-burned",771.0130005,3.249130011,0.570598006,4461.72998,1716.439941,0,3818.29126,"4",0.257318054603559,"1"
"325","not-burned",742.7520142,0.716638982,0.514450014,2376.050049,2735.97998,5.752769947,2774.553467,"4",0.504257084240624,"1"
"326","not-burned",822.1890259,2.168479919,0.53511101,151.9989929,859.8359985,0.0123088,10938.0127,"4",0.348018134967325,"1"
"327","not-burned",820.0230103,2.019520044,0.612296999,4964.109863,1763.449951,0.0123088,10731.81543,"4",0.117782366467235,"1"
"328","not-burned",796.5079956,2.250829935,0.554072976,666.7189941,42.9917984,0.0123088,10060.67773,"4",0.362425058820647,"0"
"329","not-burned",756.1110229,2.20182991,0.502394021,761.8170166,693.2219849,6.438739777,823.0431519,"4",0.67891984585493,"0"
"330","not-burned",697.5289917,2.80343008,0.33781299,490.1820068,163.7079926,5.438560009,666.7194824,"4",0.943940289260567,"0"
"331","not-burned",731.0410156,2.007770061,0.411417991,641.2839966,413.4819946,6.438739777,455.9968872,"15",0.681542813786881,"1"
"332","not-burned",825.2719727,0.481274992,0.569786012,730.8610229,1459.51001,0.0123088,11142.92285,"4",0.281084786220682,"0"
"333","not-burned",793.1480103,2.477859974,0.625725985,1010.539978,802.5780029,0.0123088,11133.33984,"4",0.137649149491118,"1"
"334","not-burned",718.8189697,1.886790037,0.433934003,194.654007,773.8519897,5.438560009,666.7194824,"15",0.598764596500729,"1"
"335","not-burned",696.1389771,0.235176995,0.273328006,516.7960205,396.3649902,5.438560009,442.627655,"4",0.983338467416132,"1"
"336","not-burned",730.3449707,2.155560017,0.432186991,299.4030151,2282.209961,1.961470008,1608.892944,"4",0.74514203604097,"1"
