HAS_FIRE;Elevation;Slope;NDVI;Road;Hydrography;Pop_dens;Ocupations;LULC;Temperature;RH;Precipitation;Wind Speed;year
1;762,101379;2,592164182;0,574852342;1775,20448;308,8742784;6,438739777;1134,14185;4;30,3015625;32,11979167;0,044826076;10,52083333;2007
1;463,7131083;1,22816691;0,307609541;1220,245137;1047,643998;12,19499969;841,030189;15;25,48854167;37,046875;1,67E-13;15,12447917;2007
1;797,3091857;1,956527732;0,452363679;1716,688032;1005,030873;6,438739777;1586,93377;4;25,86041667;40,60416667;0;8,590520833;2007
1;737,1845995;1,017990952;0,443339872;365,5317683;520,8495556;0,292205989;2344,594093;12;23,1609375;43,32291667;0;11,39083333;2007
1;733,1026478;1,105997493;0,523464296;1778,228571;469,9382214;0,020839774;4899,170994;4;23,1609375;43,32291667;0;11,39083333;2007
0;754,5917625;1,030582513;0,616499988;1121,29136;1245,37796;0,292205989;1938,665545;4;19,21730603;47,7430457;57,93081919;11,04769219;2008
0;715,0755469;1,517622093;0,312118874;1008,43856;3492,39417;5,752769947;1021,451037;15;21,36380819;84,68045872;36,72519446;12,25876575;2008
0;791,6161837;1,703464157;0,571254747;335,0696072;1959,790388;0;6556,615334;4;19,57814981;34,49746673;50,7266872;12,68017997;2008
0;759,9552811;1,661104721;0,651514427;199,8118854;199,140749;0;12119,24061;4;29,06625064;82,76873733;16,4769987;17,17422618;2008
0;736,6327743;1,109267613;0,465942851;268,528489;242,6745745;0,292205989;1524,424597;12;27,23629919;90,03064075;17,4440423;8,269299745;2008
0;652,3974291;22,21883027;0,572832279;723,2455521;161,5517128;2,416563123;4019,713396;4;27,98729026;73,47017682;26,78853478;13,68712232;2008
0;723,3536811;9,653452489;0,546380937;994,4502162;238,4066645;4,385177215;2225,949856;4;20,18810069;79,68609009;18,97838213;11,81234799;2008
0;715,4081857;6,226228742;0,610839572;1803,552807;357,1508776;5,752769947;3322,143155;4;28,45647948;90,94513762;18,22388555;17,09424549;2008
0;741,6342075;2,292495787;0,499727364;1467,801419;927,0246964;1,010669947;3345,727406;15;19,03686973;59,8406467;21,82889784;18,21565628;2008
0;756,306474;3,537445581;0,543548884;217,5983806;1217,863463;6,438739777;1122,090174;4;27,67919879;91,66391681;0,346586248;9,839778215;2008
0;756,356867;3,305117;0,593849991;4017,204043;787,2132504;5,752769947;3559,97111;4;25,16884183;59,42162086;27,24778499;16,91198351;2008
