"","Temperature","RH","Precipitation","Wind Speed","FMC","DMC","DC","HAS_FIRE","Prob_fogo","HasFire_Predict"
"31",24.07291667,66.83035714,0.005998772,10.46309524,80.82375065,3.826149221,20.46538545,"not-burned",0.0692641211231275,"0"
"32",24.4639881,70.31547619,0.314759219,9.113779762,83.41762577,5.20710347,26.0729033,"not-burned",0.0560209255060977,"1"
"33",25.02083333,73.52083333,0.945371521,6.980595238,80.27086076,6.467074389,31.7806533,"not-burned",0.0441106632313096,"1"
"34",24.15833333,73.73214286,0.532711519,6.948363095,81.42965328,7.676130258,37.3331533,"not-burned",0.0399658072587119,"1"
"35",24.84672619,70.26488095,0.284039886,5.597321429,83.22149211,9.081005344,43.00956402,"burned",0.0506690858337036,"1"
"36",25.10744048,73.48511905,0.925955445,7.649821429,80.43595496,10.15147567,48.7329033,"not-burned",0.0479002941989958,"0"
"37",25.49970238,74.36904762,0.360792641,6.246755952,82.73408581,11.39167844,54.52684973,"burned",0.046748907151307,"1"
"38",25.7452381,67.64880952,0.396707826,7.732291667,84.38522583,12.97203481,60.36499259,"burned",0.0756880639292261,"1"
"39",25.98303571,67.42857143,0.333992986,8.228214286,85.08857182,14.57689729,66.24593902,"burned",0.082366093980711,"1"
"40",25.82857143,64.51190476,0.004010833,8.780803571,85.66680285,16.31472896,72.09908187,"not-burned",0.0995671468051095,"1"
"41",25.95654762,62.67559524,0,5.380744048,86.05758469,18.15159122,77.97526045,"burned",0.0945925892422873,"0"
"42",27.04077381,54.00595238,0,5.637053571,87.49190347,20.50543632,84.04659973,"not-burned",0.171170488372757,"1"
"43",26.78392857,55.03869048,0,5.979107143,87.67139083,22.7865204,90.07170687,"burned",0.162517774073093,"0"
"44",25.74910714,68.55952381,1.589748273,6.192440476,78.98462294,22.24153022,94.89102845,"not-burned",0.0662475460918138,"1"
"45",24.96696429,77.74404762,7.031445674,8.74360119,55.91132909,14.20818522,89.42131207,"not-burned",0.0287999351393475,"0"
"46",25.29464286,75.69642857,1.096871615,7.421577381,69.47353452,14.87044416,94.79851579,"not-burned",0.0456155314372933,"0"
"47",26.16547619,68.20535714,0.129531668,6.878333333,80.46096302,16.44805509,100.7123015,"not-burned",0.0798828341990602,"1"
"48",26.53571429,56.875,0,8.994583333,85.9056256,18.61561164,106.6927301,"burned",0.167673962410469,"1"
"49",25.19136905,52.4702381,0,9.78077381,87.46128264,20.88783224,112.4311765,"not-burned",0.184040331072254,"1"
"50",24.92857143,57.375,0.312115716,7.52889881,87.30906121,22.90488535,118.1223194,"not-burned",0.12550055787771,"1"
"51",26.26666667,62.50892857,0.226247432,7.58514881,87.11842446,24.77048701,124.0543194,"burned",0.117541726983572,"0"
"52",25.98958333,68.10119048,1.809432525,8.191815476,78.2127891,24.10308444,129.1105852,"not-burned",0.0803637461001744,"1"
"53",26.1875,63.5625,0.145301533,9.33514881,84.19356958,25.91173444,135.0283352,"not-burned",0.122839207697248,"0"
"54",26.47767857,51.55952381,0,10.43244048,87.51156796,28.34094985,140.9983173,"not-burned",0.239833194124096,"0"
"55",26.56041667,55.86011905,0.031995507,7.783244048,87.6589684,30.56040243,146.9831923,"burned",0.178803245859683,"0"
"56",27.10178571,56.95833333,0.082039762,6.507291667,87.70843867,32.76744207,153.0655137,"burned",0.172351430112166,"0"
"57",27.3735119,57.63392857,0.289053427,6.835952381,87.19219118,34.82192008,159.1967459,"burned",0.17533616031641,"1"
"58",27.14970238,59.2797619,0.024885394,6.903125,87.56438409,36.91613424,165.2876923,"not-burned",0.162486201601627,"0"
"59",26.84583333,58.32440476,0.242381918,7.953452381,87.75932457,39.03399146,171.3239423,"not-burned",0.17221712935985,"1"
"60",27.38571429,62.8125,0.14730695,6.606071429,87.70480747,40.96176753,177.4573709,"not-burned",0.141447531451871,"1"
"61",27.56964286,56.61011905,0.04294816,8.297053571,87.81345441,43.10724098,183.6239066,"not-burned",0.213109246120078,"1"
"62",27.1375,54.8125,0.027216587,10.64175595,87.94183942,45.30742274,189.7126566,"not-burned",0.246298744356493,"1"
"63",26.03363095,61.60714286,0.445792252,9.68889881,86.98492866,47.10418474,195.6027102,"not-burned",0.150002781220895,"1"
"64",26.47857143,68.13988095,1.65152566,4.801369048,77.87993054,45.77062464,200.9230754,"not-burned",0.0836324333981079,"1"
"65",24.77261905,75.72619048,6.256823111,6.092738095,56.04172836,30.51741686,194.1892467,"not-burned",0.0337860573748692,"0"
"66",25.37113095,78.98809524,2.2451754,4.690684524,59.84834732,27.6021792,197.9823627,"not-burned",0.0362840543786941,"1"
"67",24.87410714,80.00595238,8.614339318,5.963869048,45.28929958,16.13993267,185.3460076,"not-burned",0.0219466619454534,"0"
"68",24.83244048,80.66964286,5.943542823,8.831309524,50.2609863,13.05196278,180.6687056,"not-burned",0.0286739877014891,"0"
"69",25.53422619,70.71428571,0.227866531,8.552410714,71.434787,14.37341462,186.4688663,"not-burned",0.0763738711152397,"0"
"70",25.01220238,69.01488095,0.102786046,5.338095238,79.86630842,15.76985436,192.1750627,"not-burned",0.0668814068971266,"0"
"71",24.81904762,74.01785714,0.683599594,5.674583333,80.48677391,16.72748745,197.4334302,"not-burned",0.0494011851479969,"1"
"72",24.11041667,82.5297619,6.09246195,5.687619048,52.25651337,11.78002826,191.7393078,"not-burned",0.0195894162235755,"0"
"73",23.91904762,86.54464286,3.572514836,5.083303571,45.72093661,8.786848182,192.3134342,"not-burned",0.0170968475704565,"1"
