HAS_FIRE;Elevation;Slope;NDVI;Hydrography (m);Road (m);LULC;Pop. Density
0;744,572998;1,759240031;0,585493982;584,7520142;1837,359985;1;0,802272975
0;731,3389893;1,400930047;0,529914975;900,2650146;825,8449707;3;1,103440046
0;695,1199951;1,873990059;0,63796699;60,79959869;9476,349609;4;0,48012501
0;812,9990234;0,916790009;0,601436019;1719,670044;10563,59961;3;0,672481
0;823,5599976;0,35926199;0,586161017;1269,900024;194,654007;3;0,802272975
0;740,65802;1,999729991;0,499531001;601,8850098;2851,919922;3;1,103440046
0;844,375;0,573408008;0,482378989;580,7869873;2481,080078;3;0,48012501
0;733,7680054;0,420379013;0,477279007;523,0180054;2420,560059;1;0,802272975
0;806,6099854;3,631910086;0,428633004;271,9039917;1454,75;3;0,802272975
0;741,3289795;1,143239975;0,546900988;543,8079834;1440,390015;1;0,802272975
0;803,0100098;1,326460004;0,366786003;2919,01001;1441,349976;3;0,48012501
0;761,5040283;3,15335989;0,423029006;946,7960205;2090,52002;3;1,103440046
0;816,2819824;1,197780013;0,547751009;1121,5;2300,159912;3;0,802272975
0;843,6389771;0,983374;0,397971004;2300,159912;3452,47998;3;0,48012501
0;810,2819824;1,332569957;0,390549988;1725,310059;4729,100098;3;0,48012501
0;801,8270264;1,898929954;0,569536984;438,4320068;10060,09961;1;0,672481
0;721,9299927;1,184569955;0,455992997;30,39979935;2707,120117;1;0,802272975
0;764,9039917;4,258820057;0,563216984;67,97599792;3119,5;2;0,48012501
0;737,9160156;1,432420015;0,544574976;969,9390259;2338,409912;1;0,802272975
0;802,1119995;0,794175029;0,412144005;1969,189941;1259,670044;3;0,48012501
0;771,3530273;2,708199978;0,502417028;607,9959717;4584,319824;3;0,48012501
0;797,7329712;3,093050003;0,583328009;520,3610229;2513,459961;4;0,802272975
0;796,8809814;1,800279975;0,490974009;259,7359924;323,1539917;3;0,802272975
0;810,7189941;1,268659949;0,594552994;1113,22998;9271,990234;3;0,672481
0;704,3300171;0,422500014;0,463571995;327,4159851;312,9849854;4;1,103440046
0;807,4359741;0,91187501;0,636296988;1315,300049;9015,830078;3;1,103440046
0;814,1740112;0,359387994;0,605157018;1282,569946;9030,839844;3;0,672481
0;826,6680298;2,62052989;0,402918011;2676,909912;3226,959961;3;0,48012501
0;708,1740112;1,228250027;0,512522995;280,2720032;364,7969971;4;1,103440046
0;812,1069946;0,328330994;0,553830981;1537,219971;7209,939941;1;1,103440046
0;714,8040161;1,655750036;0,358123004;516,7960205;620,0360107;1;1,103440046
0;704,0809937;0,344285995;0,559714973;42,9917984;2855,800049;4;0,802272975
0;714,559021;1,679559946;0,493553013;490,1820068;9273,879883;3;0,48012501
0;697,4550171;1,661299944;0,458101004;171,9669952;9559,370117;4;0,48012501
0;742,4470215;1,639860034;0,511023998;1550,089966;7030,310059;3;0,48012501
0;737,3920288;2,845710039;0,469765991;203,9279938;5352,870117;3;0,48012501
0;807,8150024;0,643423021;0,640874982;1055,27002;8615,219727;1;1,103440046
0;808,7589722;0,648133993;0,537397027;573,5819702;7176,540039;1;1,103440046
0;721,5759888;4,277540207;0,479113996;275,2820129;6461,72998;3;0,48012501
0;725,0910034;2,076319933;0,537526011;1401,359985;8397,879883;3;0,48012501
0;718,9650269;1,877879977;0,538083971;474,8599854;2844,129883;1;0,802272975
0;814,1350098;0,470241994;0,61668998;1509,310059;8211,379883;3;0,672481
0;808,8540039;0,681976974;0,606549025;1483,369995;8794;3;1,103440046
0;809,8720093;0,195054993;0,570922971;732,1240234;6316,799805;1;1,103440046
0;750,7600098;2,373260021;0,603434026;60,79959869;605,7119751;4;0,802272975
0;831,242981;0,620693028;0,379126996;3608,48999;245,0910034;3;0,48012501
0;719,9769897;3,140899897;0,451624006;299,4030151;6620,740234;3;0,48012501
0;728,6550293;2,988159895;0,420657992;135,9519958;11163,5;3;0,48012501
0;704,4550171;1,080189943;0,367422014;245,0910034;668,7949829;1;1,103440046
0;732,5339966;3,111799955;0,406738997;245,0910034;8825,629883;3;0,48012501
0;846,5700073;0,805743992;0,573742986;920,0650024;3633;3;0,48012501
0;809,2730103;1,422899961;0,583422005;945,8200073;10448;3;0,672481
0;782,8619995;4,729589939;0,528537989;668,7949829;2146,360107;3;0,802272975
0;835,1240234;0,844814003;0,519833028;1413,180054;3312,879883;3;0,48012501
0;705,7490234;3,589580059;0,511210978;335,7770081;8572,740234;3;0,48012501
0;838,8930054;1,172199965;0,526706994;2077,889893;3048,02002;3;0,48012501
0;730,8660278;2,018559933;0,511403978;1223,569946;8464,580078;3;0,48012501
0;770,710022;2,914040089;0,42137599;1106,569946;6770,419922;3;0,48012501
0;778,0100098;0,786612988;0,433661014;1754,780029;6758,669922;3;0,48012501
0;718,3579712;1,117630005;0,466506988;501,3659973;8346,669922;3;0,48012501
0;740,2800293;2,443269968;0,532984972;615,5490112;1961,199951;1;0,802272975
0;801,1829834;2,664700031;0,385960996;3827,23999;2090,52002;3;0,48012501
0;755,3150024;6,750380039;0,445677996;455,9970093;4647,990234;3;0,48012501
0;811,8790283;3,7026999;0,469242007;769,6610107;1441,670044;3;0,802272975
0;757,8270264;8,205069542;0,491427988;389,3070068;1830,560059;3;0,802272975
0;743,3510132;2,999279976;0,481126994;646,3079834;6245,810059;3;0,48012501
0;814,0490112;1,043169975;0,446521997;212,798996;903,8510132;3;0,802272975
0;695,7420044;1,282580018;0,426084995;465,0270081;10158,09961;4;0,48012501
0;833,2639771;0,843003988;0,414508998;3274,159912;463,0360107;3;0,48012501
0;844,0490112;0,255706996;0,458608001;490,1820068;2716,48999;3;0,48012501
0;710,8800049;1,838039994;0,555212021;722,5949707;9600,030273;3;0,48012501
0;715,5529785;2,376039982;0,496347994;666,7189941;7934,350098;3;0,48012501
0;814,7290039;2,277879953;0,570659995;997,1870117;1719,670044;3;0,802272975
0;810,1329956;1,383409977;0,420502007;501,3659973;5862,669922;3;0,48012501
0;751,5949707;6,346849918;0,499150008;405,5840149;1753,72998;3;0,802272975
0;796,7739868;3,011420012;0,500160992;339,8800049;864,1240234;3;0,802272975
0;826,8330078;0,795211971;0,352721989;826,9639893;4298,430176;3;0,48012501
0;813,0469971;3,036200047;0,400222987;396,3649902;5430,77002;3;0,48012501
0;794,6149902;1,23695004;0,612800002;584,7520142;9740,509766;3;1,103440046
0;821,7919922;0,508756995;0,492159992;367,321991;2064,050049;1;0,802272975
0;806,4810181;1,085919976;0,626995027;856,6060181;6881,109863;3;1,103440046
0;721,3430176;2,159879923;0,43314901;1185,589966;10568,09961;3;0,48012501
0;720,9459839;1,035580039;0,467142999;644,8770142;615,5490112;3;1,103440046
0;824,9959717;1,525509953;0,510433018;2214,179932;1202,619995;3;0,802272975
0;708,8599854;2,089339972;0,498903006;451,9249878;7487,240234;3;0,48012501
0;711,7059937;1,883209944;0,540993989;1033,589966;9699,389648;3;0,48012501
0;834,8859863;1,146600008;0,512778997;1451,890015;3311,47998;3;0,48012501
0;762,9559937;2,253859997;0,469157994;1922,890015;7204,75;3;0,48012501
0;804,5960083;1,946709991;0,603596985;674,9849854;10192,7002;3;0,672481
0;795,6859741;0,149022996;0,312602013;3058,919922;3643,540039;2;0,48012501
0;797,2880249;0,805921972;0,333384991;1728,25;668,7949829;3;0,48012501
0;773,7620239;4,384799957;0,434298009;2300,159912;6265,009766;3;0,48012501
0;750,4650269;1,851220012;0,580147982;30,39979935;515,9019775;4;0,802272975
0;752,3060303;1,86540997;0,546425998;1719,670044;6292,759766;3;0,48012501
0;798,8040161;1,883640051;0,568470001;371,0769958;8798,629883;1;0,672481
0;727,2360229;1,115309954;0,622318983;85,9835968;5842,850098;4;0,48012501
0;777,9229736;3,939960003;0,55882901;339,8800049;2386,139893;3;0,802272975
0;820,2059937;1,120589972;0,495602995;961,3259888;1709,160034;1;0,802272975
0;838,9370117;1,097820044;0,511915982;1124,790039;5451,830078;3;0,48012501
0;845,1480103;0,739723027;0,472292006;2708,47998;5008,589844;3;0,48012501
0;779,7680054;2,270050049;0,537110984;0;838,6160278;4;0,802272975
0;790,7600098;3,95182991;0,435768008;2361,030029;7097,810059;3;0,48012501
0;809,0130005;0,850435019;0,60423702;1484,310059;8270,139648;1;1,103440046
0;846,3939819;0,844865024;0,519949973;1334,819946;2598,429932;3;0,48012501
0;767,0390015;1,671030045;0,460658997;711,6409912;6473,370117;3;0,48012501
0;733,776001;3,034849882;0,357163012;288,3980103;5362,870117;4;0,48012501
0;759,5859985;2,678499937;0,724219978;96,13259888;2116,879883;3;0,802272975
0;697,5599976;0,902372003;0,450394988;442,6279907;6814,5;4;0,48012501
0;815,5219727;1,072440028;0,389216006;1843,390015;310,0180054;3;0,895577013
0;822,4749756;0,985644996;0,450753003;2172,040039;1311,430054;3;0,802272975
0;832,3449707;5,747089863;0,516174018;151,9989929;1919,280029;2;0,48012501
0;825,2340088;0,318704993;0,651340008;1557,22998;945,8200073;3;0,802272975
0;810,210022;1,604339957;0,598712027;1106,569946;10182,09961;3;0,672481
0;740,7009888;2,100430012;0,505882978;312,9849854;1240,819946;1;0,802272975
0;795,0869751;1,190289974;0,248455003;1849,150024;3912,25;2;0,48012501
0;757,8300171;4,998569965;0,424690992;335,7770081;4130,459961;3;0,48012501
0;797,5280151;4,411099911;0,442086995;650,5839844;1676,680054;3;0,802272975
0;743,2940063;2,039880037;0,480260998;455,9970093;10444,09961;1;0,48012501
0;787,1790161;3,403399944;0,572722018;305,5140076;5438,5;3;1,103440046
0;740,2230225;2,257250071;0,448794991;91,19940186;10188,5;1;0,48012501
0;693,4760132;1,351150036;0,499473006;177,2599945;11680;4;0,48012501
0;821,1209717;1,548179984;0,460033;829,7529907;1674,469971;1;0,802272975
0;806,8410034;1,95302999;0,576860011;725,1480103;10360,2998;1;0,672481
0;827,2730103;2,723040104;0,369208992;1182,469971;5969,899902;3;0,48012501
0;737,0839844;0,575405002;0,508578002;597,2609863;734,6439819;3;1,103440046
0;793,4730225;2,127720118;0,477993011;820,7940063;4288,100098;3;1,103440046
0;736,4920044;2,415499926;0,559606016;709,6900024;3064,5;3;1,103440046
0;709,9860229;2,07633996;0,474575996;1174,22998;9026,330078;3;0,48012501
0;826,9630127;1,122249961;0,363770008;1389,109985;5620,259766;3;0,48012501
0;822,2119751;1,064880013;0,457904994;1125,199951;1216,369995;1;0,802272975
0;820,2620239;1,629789948;0,470432997;903,8510132;5253,629883;3;0,48012501
0;798,8549805;2,169909954;0,506632984;323,1539917;1311,430054;3;0,802272975
0;766,0700073;4,765709877;0,515510976;286,7909851;701,8339844;3;0,802272975
0;810,5360107;1,131539941;0,595152974;1011,909973;10340,40039;1;0,672481
0;705,8460083;1,510570049;0,445654005;194,654007;237,4299927;4;1,103440046
0;737,5780029;2,921689987;0,411448002;795,6389771;8676,360352;3;0,48012501
0;796,9320068;4,972489834;0,510676026;599,5780029;1712,130005;3;0,802272975
0;824,8330078;0,94433099;0,379804999;1298,680054;5218,950195;3;0,48012501
0;799,4710083;3,005990028;0,446615994;4106,109863;2216,679932;3;0,48012501
0;811,026001;1,664229989;0,470746011;3887,610107;2678,290039;3;0,48012501
0;789,3569946;1,665830016;0,499424994;580,7869873;611,7839966;2;0,802272975
0;701,5419922;2,165800095;0,341951996;435,2590027;2807,659912;4;0,802272975
0;728,197998;2,516139984;0,525440991;192,2649994;10624,59961;3;0,48012501
0;767,7050171;4,055600166;0,553579986;271,9039917;2367,47998;3;0,802272975
0;800,2659912;1,182989955;0,505062997;30,39979935;7473,470215;1;1,103440046
0;703,3629761;1,37074995;0,41089201;949,7199707;11933,7998;3;0,48012501
0;716,5750122;2,137769938;0,476408988;795,6389771;7478,350098;3;0,48012501
0;825,8070068;0,318275988;0,44906801;1701,569946;846,8400269;1;0,802272975
0;808,2979736;2,575570107;0,418292999;4058,570068;2406,389893;3;0,48012501
0;800,6290283;1,251230001;0,354140997;3867,949951;3140,610107;3;0,48012501
0;808,5009766;0,996107996;0,625424027;1985,089966;8322,719727;3;1,103440046
0;709,8629761;0,294097006;0,435182005;395,196991;12065,5;3;0,48012501
0;808,1900024;0,864866018;0,636686027;1002,72998;7001,529785;3;1,103440046
0;751,6820068;2,749259949;0,483298004;773,8519897;3070,97998;3;1,103440046
0;704,1950073;1,488659978;0,445726991;380,9079895;9280,650391;3;0,48012501
0;811,2310181;1,997840047;0,529002011;395,196991;1058,77002;3;0,802272975
0;797,0980225;1,314579964;0,385621995;192,2649994;6283,649902;3;0,48012501
0;832,0510254;1,069450021;0,571569026;3884,52002;666,7189941;3;0,48012501
0;769,9589844;1,976639986;0,46784699;346,6109924;1541,119995;2;0,802272975
0;790,8909912;5,352119923;0,471412987;722,5949707;5829,470215;3;0,48012501
0;722,9400024;2,383810043;0,436039001;851,1939697;9532,169922;3;0,48012501
0;802,151001;2,003070116;0,620468974;752,6630249;9316,679688;1;1,103440046
0;708,427002;0,77609098;0,742700994;85,9835968;8700,129883;4;0,48012501
0;782,5529785;4,307700157;0,362888008;280,2720032;7095,410156;3;0,48012501
0;791,322998;1,31317997;0,586861014;128,9750061;9826,610352;3;0,672481
0;821,0900269;2,11868;0,523548007;1301,170044;1246,76001;1;0,802272975
0;746,5339966;2,198839903;0,463387996;672,9279785;6605,779785;3;0,48012501
0;704,257019;4,521100044;0,477501005;399,8469849;8359,94043;4;0,48012501
0;795,7390137;1,627979994;0,308963001;1386,439941;3549,620117;2;0,48012501
0;760,3800049;4,004620075;0,457053006;820,7940063;7897,509766;3;0,48012501
0;811,0599976;0,177974001;0,489259988;1547,699951;9776,69043;1;0,672481
0;795,1389771;0,938265979;0,341075003;30,39979935;6133,529785;3;0,48012501
0;845,3759766;0,776489973;0,435788006;1821,199951;3211,610107;3;0,48012501
0;781,5609741;8,101079941;0,531548023;212,798996;1813,829956;2;0,802272975
0;823,9140015;1,410709977;0,572664022;1794,619995;367,321991;3;0,802272975
0;708,0650024;2,986779928;0,346309006;460,0320129;942,8839722;1;1,103440046
0;814,4710083;3,287630081;0,521269977;679,7600098;1375,73999;3;0,802272975
0;840,098999;1,311759949;0,514633;376,0249939;4510,350098;3;0,48012501
0;817,473999;1,528789997;0,470483005;2022,439941;1896,76001;3;0,802272975
0;775,3930054;3,428270102;0,521313012;128,9750061;1375,73999;3;0,802272975
0;826,3400269;5,266489983;0,396694988;85,9835968;3283,179932;2;0,48012501
0;818,867981;1,873749971;0,461309999;625,9699707;4844,640137;3;0,48012501
0;783,8270264;1,454450011;0,543246984;580,7869873;945,8200073;3;0,802272975
0;814,4979858;0,616603017;0,62271601;1482,130005;8180,029785;3;0,672481
0;798,84198;1,174139977;0,617245972;464,0329895;9931,990234;3;0,672481
0;782,3530273;4,331570148;0,453119993;366,0620117;1182,469971;3;0,802272975
0;695,1389771;1,529039979;0,475306988;237,4299927;12609,7998;3;0,48012501
0;795,7730103;0,898962021;0,51294601;603,4190063;981,3060303;3;0,802272975
0;832,2559814;1,653939962;0,381062001;1459,51001;3077,590088;3;0,48012501
0;732,4190063;5,065619946;0,333956987;656,2410278;2675,179932;1;1,103440046
0;833,5770264;1,053030014;0,440495998;3785,719971;1903,329956;3;0,48012501
0;691,3900146;1,312579989;0,509914994;109,6080017;11138;4;0,48012501
0;815,3889771;1,07404995;0,471917987;838,6160278;625,9699707;1;0,802272975
0;802,0949707;1,177299976;0,55783999;271,9039917;1060,51001;3;0,802272975
0;833,5349731;1,27504003;0,484201998;1309,660034;3634,399902;3;0,48012501
0;719,4420166;2,224869967;0,521113992;938,4630127;6347,080078;3;0,48012501
0;728,664978;0,869120002;0,538958013;1003,190002;8719,650391;3;0,48012501
0;817,460022;0,919833004;0,495178014;355,8200073;1155,589966;3;0,802272975
0;785,8359985;2,150089979;0,615485013;214,9589996;10040,40039;3;1,103440046
0;780,9760132;3,281810045;0,579239011;85,9835968;666,7189941;3;0,802272975
0;804,8049927;2,65282011;0,445207;155,0090027;5481,5;3;0,48012501
0;714,5780029;2,746469975;0,475526989;339,8800049;11042,2998;3;0,48012501
0;802,3280029;3,076030016;0,470775008;457,0090027;280,2720032;3;0,802272975
0;806,5209961;2,592710018;0,486582011;543,8079834;171,9669952;3;0,802272975
0;758,6710205;2,073159933;0,410030007;1031,800049;2911,560059;3;1,103440046
0;798,598999;1,996219993;0,571955025;1070,920044;1246,76001;3;0,802272975
0;722,4329834;1,832909942;0,509528995;967,5540161;7539,149902;3;0,48012501
0;796,3270264;5,543819904;0,528851986;699,8560181;1977,619995;3;0,802272975
0;745,434021;1,91624999;0,481660008;1688,48999;7768,319824;3;0,48012501
0;807,9199829;1,261049986;0,604695976;910,9799805;8899,669922;3;0,672481
0;764,6129761;5,460969925;0,600030005;135,9519958;438,4320068;4;0,802272975
0;757,7470093;1,505509973;0,578931987;30,39979935;1225,449951;4;0,802272975
0;706,25;2,031039953;0,433927;121,598999;1586,920044;4;1,103440046
0;830,1890259;0,53293401;0,427042991;981,3060303;4132,810059;3;0,48012501
0;703,9359741;1,211660028;0,34285;327,4159851;451,9249878;1;1,103440046
0;705,5770264;1,340980053;0,483855009;0;151,9989929;4;1,103440046
0;720,1660156;3,08991003;0,464082986;396,3649902;9206,519531;3;0,48012501
0;751,3040161;2,323709965;0,521584988;851,1939697;2085,429932;3;1,103440046
0;760,1669922;2,748519897;0,530947983;558,065979;1965,670044;3;0,802272975
0;808,223999;2,8724401;0,567871988;366,0620117;2519,330078;2;0,48012501
0;807,7910156;0,640453994;0,635560989;1067,890015;7017,350098;3;1,103440046
0;809,1160278;0,660977006;0,597030997;1121,089966;10009,2998;1;0,672481
0;699,7139893;3,594589949;0,462401986;818,5390015;9298,80957;4;0,48012501
0;793,9110107;0,519918978;0,313441008;1703,469971;4678,899902;2;0,48012501
0;719,1810303;4,242259979;0,455154985;96,13259888;6236,180176;3;0,48012501
0;792,2730103;0,321633011;0,434201986;128,9750061;715,526001;3;0,802272975
0;823,2369995;2,425060034;0,39052999;689,2109985;5313,009766;3;0,48012501
0;758,5479736;2,48187995;0,492677987;516,7960205;490,1820068;3;0,802272975
0;734,3859863;8,879730225;0,454686999;611,7839966;8261,870117;3;0,48012501
0;747,9959717;1,537750006;0,424275011;995,7960205;7536,819824;3;0,48012501
0;712,3660278;3,016819954;0,481348991;1058,77002;9071,679688;3;0,48012501
0;821,9910278;1,853070021;0,413453013;1823,98999;752,6630249;1;0,802272975
0;798,8540039;0,454575002;0,574025989;422,3269958;8993,25;1;0,672481
0;813,0469971;3,036200047;0,382777005;396,3649902;5430,77002;3;0,48012501
0;727,5789795;0,697435021;0,483462006;486,3970032;8796,889648;3;0,48012501
0;719,322998;1,71013999;0,524707019;192,2649994;2565,139893;3;0,802272975
0;821,4050293;0,845550001;0,472472012;1871,25;1612,339966;3;0,802272975
0;772,315979;3,671649933;0,354178995;219,2160034;7535,839844;3;0,48012501
0;692,1149902;1,558580041;0,476211995;364,7969971;12752,90039;3;0,48012501
0;805,2689819;0,622277021;0,622464001;914,5239868;6087,330078;3;1,103440046
0;739,5759888;2,083110094;0,471922994;212,798996;10284,2998;1;0,48012501
0;729,4609985;3,474230051;0,421027988;914,5239868;9401,450195;3;0,48012501
0;834,3549805;0,467907995;0,422821999;3040,129883;2505,540039;3;0,48012501
0;748,5;3,512249947;0,499787003;2171,189941;7841,790039;3;0,48012501
0;818,4329834;1,772959948;0,426932007;3558,850098;1524,849976;3;0,48012501
0;842,8150024;2,044879913;0,409099013;2065,399902;6172,359863;3;0,48012501
0;803,7000122;6,43392992;0,491113007;261,5090027;4957,779785;2;0,48012501
0;808,3569946;2,958280087;0,443782985;769,6610107;1484,930054;1;0,802272975
0;816,0780029;5,516200066;0,530327976;386,9259949;4716,77002;3;0,48012501
0;818,5109863;1,035410047;0,429167002;1634,25;480,6629944;1;0,802272975
0;704,315979;2,825979948;0,480055988;1063,98999;11983,09961;3;0,48012501
0;692,848999;0,356086999;0,382806987;30,39979935;7227,740234;0;0
0;820,3930054;0,991219997;0,519721985;1581,079956;912,5;1;0,802272975
0;712,1409912;2,6426301;0,463611007;1169,900024;8972,879883;3;0,48012501
0;743,6740112;0,467162013;0,456912994;67,97599792;3929,110107;4;1,103440046
0;823,2449951;0,201744005;0,56398201;1529,98999;472,9100037;3;0,802272975
0;833,8920288;0,764460981;0,476989001;1384,439941;3547,409912;3;0,48012501
0;739,8179932;3,236000061;0,487161011;790,3950195;7999,830078;3;0,48012501
0;737,0250244;2,337480068;0,455170989;121,598999;7851,209961;3;0,48012501
0;794,4030151;0,738774002;0,275032997;4162,549805;2969,23999;3;0,48012501
0;804,2670288;2,0911901;0,384368002;3301,419922;3140,610107;3;0,48012501
0;820,4920044;0,500119984;0,461335003;2432,169922;30,39979935;1;0,802272975
0;722,0980225;1,951060057;0,451582015;693,2219849;8844,200195;3;0,48012501
0;794,9849854;2,902750015;0,590928972;494,8729858;1397,400024;4;0,802272975
0;809,0040283;2,663379908;0,375860006;524,7819824;5153,72998;3;0,48012501
0;720,5139771;1,314730048;0,499655008;709,0390015;7662,919922;3;0,48012501
0;695,9719849;0,813736022;0,363402992;151,9989929;6308,299805;4;0,48012501
0;773,184021;1,468250036;0,488498002;1019,640015;3222,379883;3;1,103440046
0;790,3400269;1,632079959;0,46429199;386,9259949;1324,400024;3;0,802272975
0;734,8289795;0,362450987;0,433557004;212,798996;1511,76001;1;0,802272975
0;824,4970093;0,497795999;0,552814007;1882,089966;237,4299927;1;0,802272975
0;835,3900146;1,514580011;0,371149987;1572,880005;3154,120117;3;0,48012501
0;721,8449707;1,171800017;0,456909001;475,8320007;6818,299805;3;0,48012501
0;813,0040283;5,520830154;0,514631987;121,598999;2472,870117;2;0,48012501
0;770,2369995;1,860870004;0,45411399;192,2649994;517,6900024;3;0,802272975
0;823,992981;0,839914978;0,549048007;1149,180054;775,0460205;1;0,802272975
0;803,2860107;1,702790022;0,551477015;1307,540039;408,9869995;3;0,802272975
0;793,3309937;1,64120996;0,296254992;4009,199951;2495,01001;2;0,48012501
0;840,992981;1,39143002;0,554776013;1089,73999;5234,589844;3;0,48012501
0;831,9400024;1,900779963;0,420304;1010,539978;5302,129883;3;0,48012501
0;732,6799927;1,28994;0,539543986;1799,76001;8000,22998;3;0,48012501
0;777,8070068;4,497459888;0,450424999;2834,199951;6828,660156;3;0,48012501
0;798,8140259;0,84603101;0,491737992;1318,800049;1010,539978;3;0,802272975
0;797,8740234;1,893929958;0,585171998;219,2160034;8897,799805;1;1,103440046
0;797,3610229;1,101480007;0,43412599;1163,560059;435,2590027;3;0,48012501
0;748,3629761;1,790040016;0,442676008;343,9339905;4865,959961;3;0,48012501
0;753,2459717;2,760710001;0,474272996;310,0180054;860,3729858;3;0,802272975
0;810,4119873;1,851959944;0,466120988;543,8079834;1182,469971;3;0,802272975
0;703,3410034;1,550209999;0,482257992;243,197998;11508;3;0,48012501
0;820,2410278;1,959820032;0,353047997;1077,369995;5156,240234;3;0,48012501
0;772,6920166;1,604390025;0,475338012;1231,099976;3009,580078;3;1,103440046
0;721,6900024;2,746850014;0,480154991;245,0910034;8578,179688;3;0,48012501
0;820,3400269;0,902337015;0,458512008;1291,540039;30,39979935;1;0,802272975
0;748,4959717;1,178089976;0,474314988;992,5430298;9931,480469;3;0,48012501
0;757,2630005;2,045779943;0,463137001;257,9509888;10577,2002;3;0,48012501
0;723,625;3,533169985;0,366245002;366,0620117;8695,669922;3;0,48012501
0;821,7860107;1,074790001;0,448417991;2701,47998;759,9949951;3;0,802272975
0;747,5419922;2,499599934;0,371764004;192,2649994;4867,77002;3;0,48012501
0;822,9569702;1,725370049;0,463562995;1807,699951;924,5739746;1;0,802272975
0;738,2990112;0,889472008;0,520033002;722,5949707;767,2559814;3;1,103440046
0;811,4760132;3,050960064;0,521724999;902,315979;1870,27002;3;0,802272975
0;715,7650146;2,62364006;0,551656008;184,9149933;8760,419922;3;0,48012501
0;790,9390259;0,362150997;0,262098014;1101,550049;3954,899902;2;0,48012501
0;764,2600098;6,683790207;0,463308007;245,0910034;1293,329956;3;0,802272975
0;791,8759766;0,806685984;0,313134015;1319,859985;30,39979935;2;0,802272975
0;728,2520142;2,874279976;0,428514987;237,4299927;6319,939941;3;0,48012501
0;709,15802;2,42779994;0,787051976;125,3420029;273,5979919;4;1,103440046
0;798,21698;1,587110043;0,419064999;1309,660034;271,9039917;3;0,48012501
0;719,8590088;2,229360104;0,463788986;1019,640015;10582;3;0,48012501
0;711,0150146;2,583139896;0,462062001;376,0249939;9612,969727;3;0,48012501
0;764,875;3,361720085;0,520412982;1158,790039;1975,98999;3;1,103440046
0;810,5020142;5,666870117;0,538039982;364,7969971;5426,600098;3;0,48012501
0;813,1389771;1,428490043;0,445086002;455,9970093;825,8449707;3;0,802272975
0;775,6519775;1,837900043;0,525771976;693,2219849;1096,5;3;0,802272975
0;816,1970215;0,582171023;0,598240972;2015,810059;7809,970215;3;0,672481
0;751,8740234;1,118489981;0,43195799;60,79959869;7521,720215;3;0,48012501
0;798,3270264;3,469719887;0,472478002;343,9339905;4682,459961;4;0,48012501
0;772,9210205;2,760250092;0,591169;30,39979935;1160,780029;4;0,802272975
0;798,4429932;1,052979946;0,353929013;815,7119751;237,4299927;3;0,802272975
0;798,2750244;1,324890018;0,481685996;1220,920044;1037,609985;3;0,802272975
0;817,7709961;3,282000065;0,372040987;109,6080017;3803,01001;2;0,48012501
0;812,1220093;1,717929959;0,54696101;1678,609985;9499,240234;1;0,672481
0;704,3480225;1,632609963;0,418855011;767,2559814;11017,40039;1;0,48012501
0;730,8179932;2,404150009;0,518468976;219,2160034;1818,410034;1;0,802272975
0;743,5280151;1,973250031;0,462146014;455,9970093;10421,40039;1;0,48012501
0;725,4400024;1,670799971;0,557651997;339,8800049;3337,47998;3;1,103440046
0;732,2639771;3,858180046;0,441588014;943,8629761;10171,59961;3;0,48012501
0;727,0020142;1,20927;0,362271011;1063,98999;1189,089966;1;1,103440046
0;691,440979;0,149639994;0,396811008;286,7909851;10811,40039;4;0,48012501
0;831,7290039;3,747289896;0,499294013;237,4299927;3804,830078;2;0,48012501
0;707,0100098;2,000590086;0,421667993;475,8320007;9282,889648;3;0,48012501
0;739,3309937;1,67723;0,513099015;1173,449951;1091,430054;3;1,103440046
0;719,2449951;2,230609894;0,417050987;644,8770142;769,0609741;1;1,103440046
0;755,0629883;4,570040226;0,394706994;96,13259888;1220,920044;3;0,802272975
0;717,507019;2,093470097;0,48437199;608,7550049;9652,400391;3;0,48012501
0;754,0209961;2,749700069;0,473295003;885,2550049;9405,730469;3;0,48012501
0;846,210022;2,241159916;0,409231991;2162,02002;3482,600098;3;0,48012501
0;760,7709961;2,098720074;0,458597004;2000,160034;6690,439941;3;0,48012501
0;699,3889771;2,912349939;0,488072008;30,39979935;903,8510132;4;0,802272975
0;816,0180054;2,168600082;0,397312999;634,7659912;6261,549805;3;0,48012501
0;719,8790283;3,795530081;0,438549995;231,5180054;6578,310059;4;0,48012501
0;810,809021;1,508780003;0,377775997;2420,75;286,7909851;3;0,48012501
0;744,5549927;2,680560112;0,61045599;0;5234,419922;4;0,48012501
0;808,4949951;0,778796971;0,587333024;986,4719849;10248,40039;1;0,672481
0;794,1099854;6,511449814;0,509643018;60,79959869;2674,149902;2;0,48012501
0;808,5120239;0,743049026;0,507815003;951,6640015;6303,029785;1;1,103440046
0;780,0529785;1,520969987;0,476799995;924,5739746;3828,439941;3;1,103440046
0;744,0440063;2,453119993;0,539282024;520,3610229;1794,619995;3;1,103440046
0;790,1790161;2,810580015;0,598362982;548,039978;1527,569946;4;0,802272975
0;703,8079834;1,85473001;0,486167014;237,4299927;376,0249939;1;1,103440046
0;811,0529785;1,258219957;0,618314028;1618,910034;9264,959961;1;0,672481
0;823,7709961;0,67256999;0,511479974;1101,550049;750,8189697;1;0,802272975
