temperature;Relative.Humidity;precipitation;Wind.speed;Fine.Fuel.Moisture.Code;Duff.Moisture.Code;Drought.Code;day;Month;Year;Focuses_qnt;HAS_FIRE
23,58787879;50,5530303;5,73E-04;7,742007576;87,93838828;93,36201456;491,3949543;19;6;1999;0;false
23,49886364;53,40909091;0;8,181325758;87,98706511;95,05569553;496,8287498;20;6;1999;0;false
24,31136364;54,55681818;0;8,143787879;88,03575802;96,76199913;502,4087952;21;6;1999;0;false
24,44393939;56,76136364;0,001241422;4,834469697;88,05408568;98,39542837;508,0127043;22;6;1999;0;false
24,37878788;56,3030303;0,026738331;6,973371212;88,060443;100,0429405;513,6048861;23;6;1999;0;false
23,27992424;53,91666667;0,00592063;6,910984848;88,10916013;101,7049454;518,9992725;24;6;1999;0;false
23,11704545;53,43939394;0;6,655909091;88,15789335;103,371742;524,3643407;25;6;1999;0;false
23,72272727;52,50378788;0;8,470606061;88,20664265;105,1143566;529,8384316;26;6;1999;0;false
23,56742424;47,125;0;13,2694697;88,50281559;107,0418124;535,2845679;27;6;1999;0;false
22,26136364;53,44318182;0;9,588598485;88,5329357;108,6506107;540,4956134;28;6;1999;0;false
22,61212121;58,27651515;0;6,52905303;88,08654436;110,1124901;545,7697952;29;6;1999;0;false
23,98143939;50,98484848;0;7,313787879;88,15662134;111,9293571;551,2904543;30;6;1999;0;false
23,90719697;51,20833333;0;11,44613636;88,22664296;113,7555193;556,7977498;1;7;1999;0;false
22,11628788;64,25757576;0,152107835;14,975;87,05604692;114,9989366;561,9826816;2;7;1999;0;false
23,01477273;59,76893939;0,089036969;10,60443182;87,05730553;116,451735;567,3293407;3;7;1999;0;false
23,11287879;64,46212121;0,248811675;9,739848485;86,88763526;117,7412521;572,6936588;4;7;1999;0;false
22,55265152;59,20454545;7,23E-05;7,863484848;86,93596519;119,1857884;577,9571361;5;7;1999;0;false
22,43484848;52,84848485;0,024808839;13,45390152;87,23717429;120,8468304;583,1994088;6;7;1999;0;false
22,06856061;66,11742424;0,144657951;13,48049242;86,62146752;122,0234552;588,3757498;7;7;1999;0;false
23,02310606;58,8219697;0,012657571;10,68806818;86,66970957;123,5107959;593,7239088;8;7;1999;0;false
