"","HAS_FIRE","Slope","NDVI","Road","Hydrography","Pop_dens","Ocupations","LULC","Prob_fogo","HasFire_Predict"
"572","burned",1.974720001,0.5275,1035.380005,182.3990021,0.802272975,623.7515869,"3",0.644495731098607,"0"
"573","burned",1.255509973,0.4785,494.8729858,135.9519958,1.103440046,474.8599243,"4",0.608784418415758,"1"
"574","burned",2.324450016,0.3066,1189.089966,515.9019775,0.802272975,836.4086914,"3",0.982899767059839,"1"
"575","burned",1.419389963,0.4027,1332.75,650.5839844,0.802272975,1010.535889,"4",0.811689951510442,"0"
"576","burned",1.752009988,0.5113,8259.009766,759.9949951,0.48012501,2455.618408,"4",0.382471577047073,"1"
"577","burned",5.709090233,0.6994,1346.199951,177.2599945,0.802272975,271.9039917,"3",0.0957379033886703,"0"
"578","burned",1.309900045,0.4706,7998.149902,85.9835968,0.48012501,1698.312012,"4",0.600005553460605,"1"
"579","burned",0.897921979,0.5436,1362.579956,346.6109924,0.802272975,517.6898193,"4",0.330687325580518,"1"
"580","burned",2.162990093,0.5113,903.8510132,0,0.802272975,505.9533691,"4",0.475474332842853,"1"
"581","burned",5.709090233,0.5676,1346.199951,177.2599945,0.802272975,271.9039917,"3",0.47088723101233,"1"
"582","burned",1.444970012,0.4078,844.6550293,177.2599945,0.802272975,509.5933838,"3",0.927205547125807,"1"
"583","burned",2.134629965,0.3437,1163.959961,516.7960205,0.802272975,944.3527832,"4",0.92011687980118,"1"
"584","burned",1.263599992,0.4601,9367.129883,280.2720032,0.48012501,3098.095215,"3",0.814699478016416,"1"
"585","burned",0.700962007,0.6784,1053.52002,380.9079895,0.802272975,823.0431519,"3",0.13213341993108,"1"
"586","burned",1.869070053,0.3921,1116.130005,501.3659973,0.802272975,769.6612549,"4",0.842369292252607,"0"
"587","burned",0.756871998,0.6513,7015.240234,60.79959869,0.48012501,995.7962036,"4",0.0781082353927152,"1"
"588","burned",1.392950058,0.3921,1215.98999,366.0620117,0.802272975,761.8165894,"3",0.938956702959081,"1"
"589","burned",1.532420039,0.5275,471.9320068,42.9917984,1.103440046,339.8800049,"4",0.41977495833611,"1"
"590","burned",1.641029954,0.5436,1277.150024,405.5840149,0.802272975,734.644165,"3",0.566994277063011,"1"
"591","burned",1.440379977,0.3437,1144.339966,275.2820129,0.802272975,657.6480713,"3",0.971916633674729,"1"
"592","burned",2.722919941,0.3995,1035.380005,96.13259888,0.802272975,451.9253845,"3",0.935707952004728,"1"
"593","burned",0.753857017,0.6318,1063.560059,386.9259949,0.802272975,752.0493164,"3",0.24400035925517,"1"
"594","burned",0.908753991,0.4199,9261.219727,364.7969971,0.48012501,3077.594238,"4",0.751012737087334,"1"
"595","burned",0.80042702,0.5676,121.598999,679.7600098,1.103440046,399.8468323,"12",0.090538873167723,"1"
"596","burned",3.529680014,0.5676,803.1530151,192.2649994,0.802272975,626.7077637,"3",0.479606913964547,"1"
"597","burned",2.597039938,0.544,1999.22998,1392.430054,0.802272975,959.8827515,"4",0.255429428962963,"1"
"598","burned",2.263060093,0.4316,725.1480103,60.79959869,0.802272975,355.8204346,"4",0.764009096342314,"1"
"599","burned",2.916919947,0.3437,809.4569702,121.598999,0.802272975,463.0358276,"3",0.972632108122735,"1"
"600","burned",0.644173026,0.5915,3344.810059,1733.849976,0.48012501,7496.677246,"4",0.110136654455833,"1"
"601","burned",1.378610015,0.7534,9505.80957,486.3970032,0.48012501,3418.321045,"4",0.0128952414102056,"1"
"602","burned",1.710659981,0.7534,1985.319946,1374.72998,0.802272975,1065.728394,"4",0.0117426776389921,"1"
"603","burned",0.567291975,0.5849,1010.539978,354.5190125,0.802272975,790.3945923,"3",0.410853978292745,"1"
"604","burned",0.588922024,0.5772,9887.080078,299.4030151,0.48012501,3417.374756,"4",0.19362850686651,"1"
"605","burned",1.065279961,0.8298,2578.25,30.39979935,0.802272975,125.3415527,"4",0.00525047195140029,"1"
"606","burned",2.376329899,0.6174,3031,273.5979919,0.802272975,584.7516479,"3",0.285859172953386,"1"
"607","burned",1.355100036,0.5907,10006.5,945.8200073,0.48012501,2971.258789,"4",0.13680924013732,"1"
"608","burned",1.554540038,0.355,259.7359924,755.1149902,1.103440046,1033.592896,"4",0.903716572751129,"1"
"609","burned",0.680356026,0.3366,856.065979,221.3139954,0.802272975,422.3273926,"12",0.821153884415545,"0"
"610","burned",1.672889948,0.4255,384.5299988,219.2160034,0.802272975,576.7954712,"15",0.503699304830536,"1"
"611","burned",2.182940006,0.6502,6172.359863,231.5180054,1.103440046,5635.780273,"4",0.071893436568593,"1"
"612","burned",2.99345994,0.5418,9047.139648,395.196991,0.48012501,3576.338867,"12",0.110628928607642,"1"
"613","burned",0.951471984,0.4087,558.8930054,60.79959869,0.802272975,541.2529297,"4",0.827356118242496,"1"
"614","burned",0.809723973,0.4969,0,558.8930054,1.103440046,519.4718628,"4",0.508312559338421,"1"
"615","burned",5.478950024,0.5283,797.9580078,128.9750061,0.802272975,335.7766724,"4",0.385267797997415,"1"
"616","burned",1.401069999,0.4046,364.7969971,42.9917984,0.802272975,632.5786743,"4",0.83625826668633,"1"
"617","burned",8.194250107,0.4129,1378.76001,85.9835968,0.802272975,942.883728,"4",0.792337931381832,"1"
"618","burned",1.296980023,0.3358,10798.09961,91.19940186,0.48012501,626.7077637,"4",0.928888940182972,"1"
"619","burned",2.047889948,0.5703,524.7819824,364.7969971,0.802272975,163.7078857,"4",0.241408677628955,"0"
"620","burned",0.793137014,0.5349,371.0769958,1701.569946,0.802272975,3497.165283,"12",0.101649784858842,"0"
"621","burned",1.895110011,0.4705,8777.169922,425.5969849,0.48012501,3021.837158,"4",0.564068687545029,"1"
"622","burned",0.481384009,0.5683,8749.490234,30.39979935,0.48012501,2101.107178,"4",0.238875657732256,"1"
"623","burned",1.375200033,0.503,10146.90039,480.6629944,0.48012501,3133.538818,"4",0.427174458738882,"1"
