HAS_FIRE;Elevation;Slope;NDVI;Hydrography (m);Road (m);LULC;Pop. Density (hab/km²)
1;696,7819824;2,267349958;0,552513003;0;6277,390137;5;1,103440046
1;778,3980103;6,683269978;0,546508014;275,2820129;3100,780029;3;0,672481
1;814,9730225;1,753280044;0,40287599;573,5819702;2013,050049;4;1,103440046
1;775,65802;1,977609992;0,485291988;327,4159851;2693,429932;4;0,895577013
1;728,9219971;6,463990211;0,526040018;687,8690186;2868,719971;4;0,672481
1;744,1469727;7,585229874;0,499516994;1182,859985;4595,200195;3;1,103440046
1;738,8319702;2,90109992;0,517334998;422,3269958;1468,339966;4;1,103440046
1;764,4089966;2,551500082;0,474079013;541,2529907;851,7369995;4;0,895577013
1;747,242981;16,11440086;0,554140985;151,9989929;4327,459961;4;1,103440046
1;790,4229736;14,83590031;0,450715005;1359,52002;3401,52002;3;1,103440046
1;727,9099731;4,581029892;0,45392701;560,5440063;3072,639893;4;1,103440046
1;789,2810059;2,841180086;0,392935008;767,2559814;4986,399902;3;1,103440046
1;705,7420044;3,068170071;0,431571007;475,8320007;6862,549805;4;1,103440046
1;762,9849854;2,242340088;0,47556901;906,9130249;1258,569946;4;0,895577013
1;763,6489868;8,191450119;0,559130013;0;2278,570068;3;1,103440046
1;754,992981;2,390690088;0,397015989;781,5759888;1733,050049;4;0,895577013
1;782,0980225;10,08640003;0,50644201;816,8439941;3716,73999;3;1,103440046
1;732,1190186;4,852260113;0,478590012;1078,22998;4272,009766;3;1,103440046
1;729,2410278;4,305870056;0,469072998;632,5789795;3121,870117;4;1,103440046
1;712,3460083;2,514839888;0,496398002;214,9589996;3951,969971;4;1,103440046
1;800,0709839;5,239640236;0,480612993;1098,189941;2515,110107;3;1,103440046
1;802,6749878;9,55591011;0,462179005;961,3259888;2254,100098;3;1,103440046
1;741,6530151;1,786249995;0,507263005;608,7550049;3354,73999;4;1,103440046
1;739,0130005;3,368999958;0,517624021;1403,670044;2711,209961;4;1,103440046
1;774,2810059;11,07900047;0,521750987;346,6109924;2235,780029;3;1,103440046
1;767,7769775;4,353449821;0,665436029;652,7109985;1187,150024;5;0,895577013
1;765,3759766;4,110789776;0,478426993;2192,580078;371,0769958;4;1,103440046
1;711,9760132;1,770769954;0,449245006;625,9699707;5836,839844;4;1,103440046
1;787,5209961;3,81437993;0,436632991;565,4689941;4438,370117;3;1,103440046
1;800,3079834;2,789849997;0,466733009;339,8800049;1468,339966;3;1,103440046
1;736,6209717;2,813790083;0,349646986;286,7909851;1473,369995;4;0,895577013
1;736,5889893;1,714720011;0,510428011;491,1239929;3255,050049;3;1,103440046
1;752,3510132;1,716050029;0,415100992;299,4030151;67,97599792;4;0,895577013
1;747,1929932;4,014180183;0,449512988;1217,51001;2492,780029;3;1,103440046
1;709,2069702;1,60078001;0,508835971;0;4159,330078;4;1,103440046
1;821,742981;0,530565977;0,357710987;1415,800049;838,6160278;2;0,895577013
1;715,9290161;0,308723986;0,370490015;720,6740112;3407,48999;4;1,103440046
1;710,1140137;1,387570024;0,514038026;769,0609741;2266,159912;4;0,672481
1;780,5079956;2,722860098;0,432543993;366,0620117;1456,969971;4;1,103440046
1;788,3629761;1,499040008;0,481182009;750,8189697;1884,300049;4;1,103440046
1;745,9699707;6,60972023;0,50652498;769,6610107;2948,780029;3;1,103440046
1;761,8640137;4,215650082;0,531602025;1173,050049;2094,060059;3;1,103440046
1;717,7230225;2,639729977;0,546057999;237,4299927;1078,22998;4;0,672481
1;825,8070068;0,391054988;0,271194011;1880,119995;30,39979935;2;0,895577013
1;694,2589722;2,896650076;0,565256;0;2116,879883;5;0,672481
1;800,5280151;1,328500032;0,456380993;894,085022;1633,689941;4;0,895577013
1;685,6699829;1,950809956;0,698122025;60,79959869;6059,629883;5;1,103440046
1;698,8480225;2,336689949;0,66090399;163,7079926;4125,649902;5;1,103440046
1;718,9299927;1,695379972;0,494488001;328,8240051;3708,899902;4;1,103440046
1;692,9790039;1,307180047;0,762049019;171,9669952;6301,27002;5;1,103440046
1;792,7579956;10,07299995;0,495851994;1182,469971;2460,879883;3;1,103440046
1;730,5280151;1,197100043;0,53946197;42,9917984;3678,370117;4;1,103440046
1;725,9970093;3,072710037;0,470012993;257,9509888;2257,169922;4;1,103440046
1;747,4910278;3,335429907;0,404330999;1290,109985;503,2059937;4;0,895577013
1;774,2810059;11,07900047;0,521750987;346,6109924;2235,780029;3;1,103440046
1;749,8790283;2,557250023;0,496885985;1373,719971;693,8880005;4;0,895577013
1;690,3549805;2,714799881;0,438044995;354,5190125;6272,089844;5;0,672481
1;759,2189941;11,9368;0,551553011;203,9279938;6353,560059;3;1,103440046
1;688,7329712;1,008020043;0,547510028;109,6080017;4948,72998;5;1,103440046
1;748,177002;5,502810001;0,51483202;109,6080017;4382,740234;3;0,895577013
1;830,9160156;1,154739976;0,420659989;1541,119995;1355,780029;2;0,895577013
1;744,0540161;7,35447979;0,463768005;1821,959961;505,9530029;4;0,895577013
1;759,7109985;2,404750109;0,398167014;455,9970093;245,0910034;4;1,103440046
1;770,8519897;16,9192009;0,49743399;369,82901;6082,689941;3;1,103440046
1;718,1010132;1,738440037;0,499269009;128,9750061;6623,600098;4;1,103440046
1;774,8969727;7,341929913;0,538424015;1217,51001;4406,189941;3;1,103440046
1;680,3099976;1,770779967;0,383381993;121,598999;5692,879883;5;1,103440046
