HAS_FIRE;Elevation;Slope;NDVI;Road;Hydrography;Pop_dens;Ocupations;LULC;year
1;465,2449951;1,046020031;0,5482;109,6080017;275,2820129;4,205230236;717,4609985;15;2005
1;486,9769897;2,784960032;0,509;1395,079956;547,1959839;4,401770115;666,7189941;4;2005
1;510,0939941;1,404170036;0,4828;2310,379883;3385,449951;4,205230236;654,8319702;4;2005
1;499,6019897;1,083770037;0,4803;1711,589966;2658,899902;4,205230236;490,1820068;4;2005
1;479,8349915;0,637973011;0,6851;1655,319946;3376,97998;7,751669884;2706,26001;4;2005
1;460,0329895;0,255014002;0,4961;1157,589966;237,4299927;7,751669884;2071,870117;3;2005
1;460,9620056;0,981923997;0,5978;1376,410034;739,6589966;7,751669884;2393,100098;4;2005
1;464,9440002;1,516029954;0,5601;760,6030273;219,2160034;4,205230236;1595,050049;4;2005
1;461,493988;0,685672998;0,4775;965,6420288;151,9989929;7,751669884;2029,290039;3;2005
1;471,3559875;7,506249905;0,4848;463,0360107;519,4719849;4,205230236;1117,790039;4;2005
1;464,6480103;0,352921993;0,6933;883,6879883;1210,660034;7,751669884;2651,939941;4;2005
1;477,7520142;2,515759945;0,4869;730,8610229;1247,5;4,205230236;1317,050049;4;2005
1;473,1440125;0,838241994;0,4521;3351,840088;1576,689941;7,751669884;2590,409912;4;2005
1;456,3909912;0,797339976;0,5231;689,2109985;151,9989929;4,205230236;1005,030029;4;2005
1;475,1090088;1,179080009;0,4738;3736,699951;1987,180054;7,751669884;2928,5;4;2005
1;478,1990051;0,413102001;0,4287;3488,570068;1662,01001;7,751669884;2605,350098;4;2005
1;473,2619934;1,090330005;0,5032;3465,310059;1572,880005;7,751669884;3558,850098;4;2005
1;457,1080017;0,202788994;0,4634;930,5510254;67,97599792;4,205230236;792,7299805;4;2005
1;480,2279968;0,710016012;0,6768;30,39979935;932,5360107;4,205230236;1784,290039;4;2005
1;456,3829956;0,929224014;0,5694;1282,569946;163,7079926;4,205230236;155,0090027;9;2005
1;457,8720093;0,427596986;0,622;1424,900024;96,13259888;4,205230236;584,7520142;4;2005
1;467,8840027;1,383280039;0,3377;3754,100098;1547,699951;7,751669884;4318,47998;4;2005
0;820,4089966;0,157881007;0,67671001;4962,25;2658,899902;0,292205989;7414,370117;4;2005
0;821,5960083;0,653065979;0,657956;3352,399902;1419,380005;0,672481;5807,310059;4;2005
0;727,5029907;2,442300081;0,625512004;5342,069824;212,798996;1,103440046;1214,849976;4;2005
0;831,8380127;1,052209973;0,39982;3328,189941;3625,73999;0,895577013;9671,240234;12;2005
0;752,1669922;2,843889952;0,564674973;565,4689941;1096,5;0,672481;6940,879883;4;2005
0;794,4249878;2,768790007;0,489982992;5046,370117;887,8610229;1,103440046;2553,939941;12;2005
0;744,1530151;3,819060087;0,576745987;2379,159912;451,9249878;1,103440046;1182,469971;4;2005
0;713,3029785;2,158360004;0,53708601;3762,330078;245,0910034;1,103440046;1564,930054;4;2005
0;741,9940186;1,354809999;0,62847501;451,9249878;590,257019;0,672481;5194,009766;4;2005
0;826,2449951;0,699617982;0,527249992;323,1539917;1324,400024;0,895577013;7634,220215;4;2005
0;780,1140137;3,594049931;0,604807973;3703,540039;30,39979935;0,895577013;6541,680176;4;2005
0;807,3690186;0,443987995;0,475968987;2173,73999;1807,699951;0,895577013;8813,740234;12;2005
0;819,3380127;5,163300037;0,680193007;2006,390015;1686,300049;0,672481;8652,040039;4;2005
0;719,2009888;2,532069921;0,536090016;5693,859863;573,5819702;1,103440046;1711,589966;4;2005
0;797,2189941;4,640089989;0,592059016;3370,129883;1011,909973;1,103440046;2133,409912;4;2005
0;734,6810303;7,11191988;0,50544399;4813,930176;1061,819946;1,103440046;464,0329895;12;2005
0;794,0449829;8,106209755;0,566525996;3363,399902;1305,780029;1,103440046;1808,209961;12;2005
0;707,21698;2,083120108;0,55509901;4454,680176;864,1240234;1,103440046;135,9519958;4;2005
0;742,526001;5,038990021;0,598160028;2601,800049;548,039978;0,672481;3508,77002;4;2005
0;791,8839722;0,718774974;0,457767993;3119,350098;214,9589996;0,895577013;5317,180176;12;2005
0;727,0050049;3,418800116;0,611446023;3348,949951;1128,47998;1,103440046;1125,199951;4;2005
0;805,875;0,986159027;0,541063011;1484,619995;1781,180054;0,895577013;3521,790039;4;2005
0;717,5209961;5,05753994;0,558502018;3292,310059;135,9519958;0,895577013;6428,169922;4;2005
0;713,7020264;1,247149944;0,614854991;2285,050049;558,8930054;0,672481;5087,680176;4;2005
0;828,7459717;0,564005017;0,657584012;1113,22998;1246,76001;3,511869907;3612,969971;4;2005
0;774,9019775;0,921589017;0,619913995;3239,679932;245,0910034;0,895577013;4463,290039;4;2005
0;808,1129761;1,095780015;0,555625021;742,1539917;881,5939941;0,895577013;5859,589844;4;2005
0;716,7800293;2,588880062;0,552237988;384,5299988;151,9989929;1,103440046;1335,52002;4;2005
0;794,0499878;1,977460027;0,561128974;4269,950195;275,2820129;0,895577013;1992,75;12;2005
0;833,6199951;0,809270024;0,567162;0;856,6060181;0,012309;3210,889893;4;2005
0;727,8140259;2,452209949;0,575020015;2055,080078;1214,849976;1,103440046;946,7960205;4;2005
0;774,3239746;4,103280067;0,60678798;6260,439941;288,3980103;1,103440046;2474,919922;4;2005
0;690,3510132;1,773820043;0,654702008;171,9669952;654,8319702;0,672481;709,6900024;4;2005
0;702,8969727;0,558852017;0,555935979;1033,589966;42,9917984;1,103440046;911,9940186;4;2005
0;737,9630127;3,138890028;0,657764018;870,5180054;121,598999;0,895577013;3073,98999;4;2005
0;711,2869873;2,152479887;0,520771027;4860,640137;626,7080078;1,103440046;1999,22998;4;2005
