HAS_FIRE;datahora;latitude;longitude;elev_cave;slope_cave;NDVI_cave;hidro_dist;road_dista;censo_cave;Classe_cav
1;2019/02/01 03:42:00;-15,02999973;-44,33200073;694,0159912;1,51801002;0,541972995;42,9917984;30,39979935;5,438560009;5
1;2019/01/31 16:36:00;-15,02000046;-44,33100128;693,9890137;1,12045002;0,426485002;85,9835968;91,19940186;5,438560009;5
1;2019/01/31 16:36:00;-15,02999973;-44,33000183;693,1900024;1,32644999;0,543596029;85,9835968;155,0090027;5,438560009;5
1;2019/01/31 04:00:00;-15,02999973;-44,33100128;701,3670044;2,091419935;0,524457991;192,2649994;42,9917984;5,438560009;5
1;2019/01/31 04:00:00;-15,02000046;-44,33100128;695,1439819;1,757120013;0,353744;30,39979935;163,7079926;5,438560009;5
1;2019/10/30 15:38:14;-15,03999996;-44,30199814;724,3309937;2,12816;0,341423005;2018,560059;1949,619995;5,752779961;2
1;2019/11/09 00:14:01;-15,01000023;-44,51200104;771,572998;1,371389985;0,588418007;1321,25;1745,810059;6,438739777;4
1;2019/02/01 04:29:33;-15,02000046;-44,33100128;695,0449829;2,079590082;0,417699993;42,9917984;155,0090027;5,752779961;5
1;2019/02/02 04:10:37;-15,02999973;-44,33100128;693,7319946;2,378439903;0,370034993;125,3420029;91,19940186;5,438560009;5
1;2019/02/02 04:10:37;-15,02000046;-44,33100128;695,882019;2,121360064;0,461699009;128,9750061;96,13259888;5,752779961;5
1;2019/01/31 17:16:42;-15,02999973;-44,32899857;697,8549805;3,447350025;0,477670997;67,97599792;303,9979858;5,752779961;5
1;2002/09/13 20:13:26;-15,03999996;-44,52099991;793,9069824;2,442790031;0,57732898;1135,02002;2366,110107;6,438739777;4
1;2002/08/15 16:24:00;-15,03999996;-44,52099991;794,3170166;1,614349961;0,579827011;1222,060059;2427,419922;6,438739777;4
1;2003/10/03 19:27:35;-15,03999996;-44,31499863;725,9719849;4,133860111;0,398535013;580,7869873;951,6640015;5,752779961;2
1;2003/10/19 19:36:35;-15,03999996;-44,36000061;771,5720215;4,704909801;0,597117007;455,9970093;413,4819946;5,438560009;4
1;2003/09/20 17:06:00;-15,03999996;-44,3429985;731,572998;2,709589958;0,409738004;96,13259888;323,1539917;1,010669947;4
1;2003/09/24 19:46:05;-15,03999996;-44,31999969;707,1069946;6,557040215;0,432788014;300,9429932;475,8320007;5,752779961;2
1;2005/10/01 16:28:00;-15,03999996;-44,51399994;804,835022;0,925153017;0,656013012;1629,439941;2818,01001;6,438739777;4
1;2006/09/16 20:07:17;-15,03999996;-44,29299927;726,4949951;1,278810024;0,380910993;2096,47998;2471,560059;5,752779961;2
1;2015/10/13 16:51:00;-15,03999996;-44,50999832;798,3569946;2,202440023;0,57575798;1346,199951;2874,030029;6,438739777;4
1;2015/12/10 21:32:54;-15,03999996;-44,46900177;767,8699951;3,919369936;0,466776997;109,6080017;1836,359985;6,438739777;4
1;2003/09/24 19:46:05;-15,03999996;-44,32799911;704,4719849;2,017369986;0,546211004;261,5090027;194,654007;1,010669947;2
1;2006/09/16 20:07:17;-15,03999996;-44,29999924;698,3699951;1,161599994;0,400786996;1656,439941;2020,609985;5,752779961;2
1;2013/11/19 16:43:00;-15,03999996;-44,34600067;726,0960083;3,520129919;0,482897997;30,39979935;634,7659912;1,010669947;2
1;2000/09/19 21:00:00;-15,06000042;-44,24599838;770,7440186;2,436209917;0,587400019;2229,360107;4473,009766;5,752779961;4
1;2000/10/22 21:00:00;-15,05000019;-44,34600067;746,5109863;3,93998003;0,511291027;257,9509888;755,1149902;1,010669947;4
1;2000/10/10 21:00:00;-15,06000042;-44,23099899;789,5189819;2,532939911;0,532509029;795,6389771;5962,160156;5,752779961;4
1;2000/09/19 21:00:00;-15,06000042;-44,23099899;789,5189819;2,532939911;0,532509029;795,6389771;5962,160156;5,752779961;4
1;2002/10/09 16:30:00;-15,05000019;-44,54800034;770,8289795;1,781569958;0,546169996;1124,790039;355,8200073;0;4
1;2002/09/21 16:42:00;-15,06000042;-44,5340004;807,5449829;0,821466982;0,521279991;2105,5;85,9835968;0;4
1;2002/08/20 16:42:00;-15,06999969;-44,47200012;808,7210083;3,686800003;0,605926991;-9999;-9999;6,438739777;4
1;2002/08/15 13:39:00;-15,05000019;-44,51800156;801,6710205;1,07001996;0,662167013;1501,640015;1914,219971;6,438739777;4
1;2002/09/18 19:53:17;-15,05000019;-44,3409996;755,098999;3,387569904;0,536799014;573,5819702;683,1500244;1,010669947;2
1;2002/08/20 16:42:00;-15,06999969;-44,48199844;788,9910278;3,282789946;0,47339201;1061,819946;790,3950195;6,438739777;4
1;2002/10/09 16:30:00;-15,05000019;-44,53699875;790,197998;1,078150034;0,569999993;1210,280029;898,210022;0;4
1;2002/09/21 16:42:00;-15,06000042;-44,54299927;798,4190063;1,337489963;0,627551019;2085,429932;435,2590027;0;4
1;2002/09/21 16:42:00;-15,05000019;-44,52600098;781,9439697;1,10405004;0,539858997;1205,689941;1413,180054;0;4
1;2002/09/21 16:42:00;-15,06000042;-44,55199814;801,473999;1,656110048;0,597010016;1418,72998;898,210022;0;4
1;2002/09/21 16:42:00;-15,06999969;-44,5320015;823,2509766;2,036360025;0,650017023;3100,929932;747,7360229;0;4
1;2002/09/18 19:53:17;-15,05000019;-44,33499908;741,7260132;2,968470097;0,479245007;966,1199951;395,196991;1,010669947;4
1;2002/09/21 16:42:00;-15,06999969;-44,54100037;823,5040283;2,446089983;0,64121598;2880,449951;1293,329956;0;4
1;2002/09/21 16:42:00;-15,05000019;-44,51599884;801,6279907;1,691990018;0,627830029;1270,26001;1908,180054;6,438739777;4
1;2002/09/16 16:23:00;-15,05000019;-44,45999908;795,9349976;3,872649908;0,552879989;669,4860229;1135,02002;6,438739777;2
1;2002/09/21 16:42:00;-15,05000019;-44,54399872;781,8070068;1,877580047;0,516864002;1566,98999;395,196991;0;4
1;2002/09/18 17:45:00;-15,06000042;-44,4659996;799,0170288;2,904239893;0,594792008;-9999;-9999;2,381069899;4
1;2002/10/09 16:30:00;-15,05000019;-44,57099915;783,3790283;2,493520021;0,473962992;1397,400024;408,9869995;0,0123089;4
1;2003/10/19 19:36:35;-15,05000019;-44,36600113;755,5269775;6,333799839;0,49474299;30,39979935;894,085022;5,438560009;5
1;2003/10/07 19:29:48;-15,06000042;-44,33599854;761,7659912;3,564630032;0,460920006;1094,390015;2300,159912;1,010669947;2
1;2003/10/23 19:37:48;-15,07999992;-44,25099945;779,7360229;1,830950022;0,52480799;1070,920044;3290,629883;5,752779961;4
1;2003/09/27 20:11:31;-15,05000019;-44,32099915;721,8909912;2,891700029;0,561101019;607,9959717;366,0620117;1,010669947;2
1;2003/10/07 19:29:48;-15,06000042;-44,34600067;767,1740112;1,658349991;0,506173015;30,39979935;1852,140015;1,010669947;4
1;2003/09/27 20:11:31;-15,05000019;-44,30799866;713,2639771;1,787299991;0,364766985;517,6900024;881,5939941;5,752779961;2
1;2005/10/28 19:39:52;-15,05000019;-44,63600159;832,1480103;0,211841002;0,637401998;2535,600098;109,6080017;0,0123089;4
1;2007/09/23 16:19:00;-15,06000042;-44,48799896;770,5479736;1,722790003;0,495014995;334,3980103;1671,98999;6,438739777;4
1;2007/11/16 17:20:00;-15,05000019;-44,55199814;770,3499756;1,981729984;0,570670009;543,8079834;826,9639893;0;4
1;2007/10/29 15:45:00;-15,05000019;-44,5;771,3309937;1,926579952;0,536764979;599,5780029;3042,709961;6,438739777;4
1;2007/10/29 19:30:00;-15,06000042;-44,53300095;809,3280029;2,352070093;0,578235984;2192,159912;30,39979935;0;4
1;2007/10/29 19:15:00;-15,06000042;-44,5;778,3850098;0,913819015;0,489374012;911,9940186;1317,050049;6,438739777;4
1;2007/09/23 13:31:00;-15,06000042;-44,4679985;787,6619873;2,632380009;0,599749029;656,2410278;2189;6,438739777;4
1;2007/08/21 14:00:00;-15,05000019;-44,70000076;807,3610229;2,235169888;0,60285598;1655,319946;1501,949951;0,672481;4
1;2007/11/16 17:20:00;-15,05000019;-44,50899887;783,4450073;2,095079899;0,565433979;886,2990112;2490,73999;6,438739777;4
1;2007/10/17 20:39:03;-15,06999969;-44,30799866;698,2819824;1,624279976;0,322685003;85,9835968;701,8339844;1,010669947;2
1;2007/11/16 17:20:00;-15,05000019;-44,54399872;781,8070068;1,877580047;0,516864002;1566,98999;395,196991;0;4
1;2007/09/23 13:31:00;-15,05000019;-44,47999954;780,5839844;3,230600119;0,505562007;1061,819946;2343,939941;6,438739777;4
1;2007/10/29 13:07:00;-15,06000042;-44,50500107;784,322998;1,780979991;0,544843972;334,3980103;1597,650024;6,438739777;4
1;2007/09/23 16:19:00;-15,06000042;-44,47100067;802,401001;1,404340029;0,63339901;980,3640137;2164,370117;6,438739777;4
1;2007/10/29 15:45:00;-15,05000019;-44,54999924;758,3950195;0,739131987;0,385188997;455,9970093;1101,969971;0;5
1;2007/09/18 20:30:53;-15,06000042;-44,29600143;699,5250244;2,786750078;0,434358001;413,4819946;1032,699951;5,752779961;4
1;2008/10/04 20:07:09;-15,06000042;-44,29100037;753,1560059;3,926569939;0,446619004;577,5960083;1210,280029;5,752779961;4
1;2010/10/05 21:30:00;-15,06000042;-44,34999847;752,2340088;3,61123991;0,611752987;30,39979935;1298,680054;1,010669947;4
1;2010/10/02 18:30:00;-15,06000042;-44,34999847;752,2340088;3,61123991;0,611752987;30,39979935;1298,680054;1,010669947;4
1;2010/10/01 19:34:18;-15,06999969;-44,32300186;733,0969849;4,690529823;0,400471985;1290,109985;1827,280029;1,010669947;2
1;2010/09/19 14:00:00;-15,06000042;-44,36999893;783,3920288;0,825250983;0,763761997;1428,790039;654,8319702;5,438560009;4
1;2010/10/01 19:34:18;-15,06999969;-44,31499863;720,9219971;2,307549953;0,439321995;729,5949707;1182,469971;1,010669947;4
1;2011/10/07 19:30:00;-15,06999969;-44,36999893;773,7650146;3,074120045;0,641865015;2107,26001;367,321991;5,438560009;4
1;2011/08/18 20:00:00;-15,06000042;-44,36999893;783,3920288;0,825250983;0,763761997;1428,790039;654,8319702;5,438560009;4
1;2011/08/18 18:30:00;-15,05000019;-44,45999908;803,3930054;3,131289959;0,542218029;860,3729858;995,7960205;6,438739777;4
1;2011/10/25 16:38:00;-15,06999969;-44,33000183;749,8729858;1,783779979;0,382147998;1775,719971;2321,560059;1,010669947;2
1;2011/10/07 19:30:00;-15,06999969;-44,34999847;760,302002;1,97905004;0,566343009;334,3980103;1580,790039;1,010669947;4
1;2011/10/08 16:45:00;-15,06999969;-44,36999893;773,7650146;3,074120045;0,641865015;2107,26001;367,321991;5,438560009;4
1;2012/05/11 15:30:00;-15,06999969;-44,34999847;760,302002;1,97905004;0,566343009;334,3980103;1580,790039;1,010669947;4
1;2012/10/16 03:48:00;-15,06000042;-44,33800125;765,7449951;1,161090016;0,455862999;954,0889893;1890,910034;1,010669947;2
1;2012/10/16 03:48:00;-15,06000042;-44,3390007;771,348999;2,375010014;0,47181499;790,3950195;2353,379883;1,010669947;2
1;2012/06/20 14:30:00;-15,06999969;-44,31999969;699,9819946;4,351059914;0,427446008;1346,199951;1182,469971;1,010669947;2
1;2012/09/24 16:33:00;-15,05000019;-44,34600067;748,6599731;2,264499903;0,518338978;300,9429932;797,9580078;1,010669947;4
1;2012/10/16 03:48:00;-15,06000042;-44,33499908;758,6710205;1,627320051;0,400682002;1278,599976;1842,390015;1,010669947;2
1;2012/06/20 14:30:00;-15,06999969;-44,34999847;760,302002;1,97905004;0,566343009;334,3980103;1580,790039;1,010669947;4
1;2012/10/16 03:48:00;-15,06000042;-44,34000015;768,6409912;1,504889965;0,434132993;730,2280273;2239,909912;1,010669947;2
1;2012/10/13 13:37:00;-15,06999969;-44,30599976;714,8569946;1,022469997;0,381345987;221,3139954;384,5299988;1,010669947;2
1;2013/11/15 03:45:00;-15,06999969;-44,33800125;775,5900269;1,241960049;0,524778008;924,5739746;2837,459961;1,010669947;4
1;2013/10/23 05:31:12;-15,06000042;-44,22700119;755,9429932;1,284549952;0,27076301;-9999;-9999;5,752779961;3
1;2014/09/21 18:00:00;-15,05000019;-44,27000046;776,0540161;0,509104013;0,545635998;3425,47998;3013,879883;5,752779961;4
1;2014/09/21 17:45:00;-15,05000019;-44,27000046;776,0540161;0,509104013;0,545635998;3425,47998;3013,879883;5,752779961;4
1;2014/11/06 16:50:00;-15,05000019;-44,3429985;751,5780029;4,085249901;0,437862009;422,3269958;761,8170166;1,010669947;2
1;2015/10/13 16:32:00;-15,05000019;-44,51599884;797,8250122;2,568979979;0,543278992;1424,900024;2219,389893;6,438739777;4
1;2015/10/13 16:51:00;-15,05000019;-44,50899887;785,7189941;2,053100109;0,56013298;954,0889893;2537,969971;6,438739777;4
1;2015/12/10 21:32:54;-15,05000019;-44,50699997;774,3579712;1,96776998;0,564482987;300,9429932;2032,23999;6,438739777;4
1;2015/10/13 16:32:00;-15,05000019;-44,50500107;776,5549927;2,580490112;0,553478003;788,6389771;2732,600098;6,438739777;4
1;2016/10/11 21:13:08;-15,06999969;-44,51800156;816,742981;2,752079964;0,613696992;1853,140015;271,9039917;0;4
1;2016/10/12 13:13:00;-15,05000019;-44,48899841;756,6989746;1,846019983;0,629522026;67,97599792;2553,580078;6,438739777;4
1;2016/10/13 04:54:00;-15,05000019;-44,49100113;749,6890259;2,646070004;0,547517002;163,7079926;2767,050049;6,438739777;5
1;2016/10/13 01:27:00;-15,06000042;-44,4980011;780,0599976;1,898530006;0,503555;699,1950073;1473,369995;6,438739777;4
1;2016/10/12 16:05:00;-15,05000019;-44,49000168;753,4210205;1,438989997;0,468306005;121,598999;2523,919922;6,438739777;5
1;2016/10/13 04:54:00;-15,06000042;-44,49200058;759,5209961;0,775358975;0,726189971;121,598999;1539,319946;6,438739777;5
1;2016/10/15 04:16:00;-15,06000042;-44,49100113;755,4630127;1,207360029;0,552011013;121,598999;2190,679932;6,438739777;5
1;2016/10/11 21:13:08;-15,06999969;-44,52700043;813,6530151;1,229150057;0,654031992;2700,800049;135,9519958;0;4
1;2016/10/14 04:35:00;-15,05000019;-44,49000168;754,617981;2,474600077;0,404089987;30,39979935;2310,379883;6,438739777;5
1;2016/10/13 04:54:00;-15,06000042;-44,49100113;756,6799927;0,854152024;0,467705995;163,7079926;2133,409912;6,438739777;5
1;2016/10/12 16:05:00;-15,06000042;-44,49399948;760,8280029;3,740780115;0,534222007;303,9979858;1473,369995;6,438739777;5
1;2016/10/11 16:56:00;-15,06000042;-44,48400116;773,367981;2,807450056;0,472261012;693,2219849;1884,790039;6,438739777;4
1;2016/10/12 16:05:00;-15,06000042;-44,49000168;756,3070068;0,469716996;0,63142699;0;2006,390015;6,438739777;4
1;2016/10/14 04:35:00;-15,06000042;-44,49000168;758,7730103;1,76027;0,560990989;42,9917984;1854,640015;6,438739777;4
1;1999/10/11 21:00:00;-15,05000019;-44,27600098;776,940979;0,816648006;0,49980399;2724,639893;3191,97998;5,752779961;4
1;1999/10/11 21:00:00;-15,05000019;-44,26800156;774,4290161;1,607450008;0,548201025;3593,47998;3082,98999;5,752779961;4
1;2003/10/23 19:37:48;-15,07999992;-44,25799942;776,0999756;3,011070013;0,518518984;498,5939941;2648,27002;5,752779961;4
1;2003/10/23 19:37:48;-15,07999992;-44,27299881;672,3599854;14,71140003;0,38519901;286,7909851;1182,469971;5,752779961;4
1;2003/10/23 19:37:48;-15,07999992;-44,26599884;732,2630005;10,74129963;0,478219002;212,798996;1932,47998;5,752779961;4
1;2004/10/17 19:03:50;-15,07999992;-44,29000092;685,8439941;5,462920189;0,583196998;177,2599945;271,9039917;1,010669947;4
1;2007/09/21 21:30:00;-15,07999992;-44,34999847;766,6350098;2,758850098;0,571708024;639,1190186;2153,23999;1,010669947;4
1;2002/09/21 16:42:00;-15,07999992;-44,53099823;832,4730225;0,856235027;0,651425004;3138,699951;1648,609985;0;4
1;2000/10/27 21:00:00;-15,09000015;-44,23099899;743,9099731;2,027859926;0,481144994;607,9959717;3770,679932;5,752779961;4
1;2002/08/31 17:45:00;-15,10000038;-44,5;810,5780029;1,744689941;0,634567976;598,8060303;775,0460205;6,438739777;4
1;2002/08/31 16:24:00;-15,09000015;-44,5;798,3129883;1,272040009;0,517021;280,2720032;451,9249878;6,438739777;4
1;2002/09/17 17:06:00;-15,10999966;-44,51300049;834,0460205;0,389126003;0,61390698;405,5840149;354,5190125;2,381069899;4
1;2002/08/31 16:24:00;-15,09000015;-44,51300049;815,8629761;2,106230021;0,660269976;912,5;740,28302;0;4
1;2002/09/17 17:06:00;-15,10000038;-44,49300003;828,6740112;4,465789795;0,585685015;-9999;-9999;2,381069899;4
1;2002/08/31 13:39:00;-15,09000015;-44,50500107;792,882019;0,979542971;0,592913985;275,2820129;109,6080017;0;4
1;2002/09/21 16:42:00;-15,07999992;-44,54000092;832,5770264;1,227460027;0,639508009;3654,300049;2195,949951;0;4
1;2002/11/18 20:20:55;-15,10000038;-44,3030014;733,34198;2,650880098;0,428205997;720,6740112;60,79959869;1,010669947;4
1;2002/11/18 20:20:55;-15,10999966;-44,32099915;774,6859741;1,557620049;0,622799993;784,5269775;1658,670044;1,010669947;4
1;2002/08/24 16:18:00;-15,07999992;-44,49100113;786,5789795;3,126420021;0,484553993;583,9609985;501,3659973;6,438739777;4
1;2003/10/23 19:37:48;-15,07999992;-44,28099823;654,5780029;0,539412022;0,580500007;30,39979935;303,9979858;1,010669947;2
1;2004/06/27 19:59:17;-15,09000015;-44,16500092;638,4769897;22,5590992;0,42581901;-9999;-9999;2,478929996;3
1;2006/10/06 20:13:05;-15,09000015;-44,3030014;716,4719849;2,100500107;0,352077007;171,9669952;192,2649994;1,010669947;2
1;2006/10/06 20:13:05;-15,10000038;-44,29999924;721,4160156;3,362479925;0,389369994;192,2649994;121,598999;1,010669947;2
1;2006/08/03 16:19:00;-15,10999966;-44,27099991;709,7479858;5,150380135;0,418401986;257,9509888;573,5819702;1,010669947;4
1;2007/10/02 19:54:28;-15,07999992;-44,31999969;731,8619995;3,749170065;0,393222004;334,3980103;1884,790039;1,010669947;2
1;2007/09/11 19:55:24;-15,09000015;-44,33599854;785,8449707;0,661550999;0,474314004;2184,77002;3805,929932;1,010669947;4
1;2007/10/02 19:54:28;-15,07999992;-44,33000183;772,0599976;0,354205996;0,451139987;1410,23999;2954,419922;1,010669947;4
1;2007/09/24 19:45:48;-15,09000015;-44,49499893;802,1160278;0,936191976;0,615760028;875,2819824;1057,459961;6,438739777;4
1;2008/10/13 19:52:36;-15,09000015;-44,30099869;716,8930054;1,467890024;0,418307006;327,4159851;30,39979935;1,010669947;4
1;2008/10/01 19:39:52;-15,09000015;-44,32600021;781,8850098;0,715671003;0,519362986;1830,560059;2719,040039;1,010669947;4
1;2012/10/17 13:00:00;-15,10999966;-44,29999924;729,3259888;1,277029991;0,482246011;734,6439819;407,8559875;1,010669947;4
1;2012/10/31 19:38:33;-15,07999992;-44,3409996;775,6660156;1,332460046;0,356673002;1278,599976;3190,679932;1,010669947;2
1;2012/08/16 17:05:00;-15,09000015;-44,49200058;800,697998;0,703354001;0,573077023;1025,51001;1063,560059;6,438739777;4
1;2013/11/10 16:12:00;-15,09000015;-44,31700134;755,5540161;4,368460178;0,366928995;1280,040039;1793,589966;1,010669947;2
1;2013/11/10 16:11:00;-15,09000015;-44,31399918;742,382019;1,926470041;0,407117993;1121,5;1479,319946;1,010669947;2
1;2014/10/15 16:30:00;-15,10999966;-44,52999878;836,9619751;0,793051004;0,632667005;-9999;-9999;0;4
1;2014/10/15 16:45:00;-15,10999966;-44,52999878;836,9619751;0,793051004;0,632667005;-9999;-9999;0;4
1;2014/10/15 18:30:00;-15,10999966;-44,52999878;836,9619751;0,793051004;0,632667005;-9999;-9999;0;4
1;2014/10/15 15:45:00;-15,10999966;-44,52999878;836,9619751;0,793051004;0,632667005;-9999;-9999;0;4
1;2014/10/15 17:45:00;-15,10999966;-44,52999878;836,9619751;0,793051004;0,632667005;-9999;-9999;0;4
1;2014/10/15 17:30:00;-15,10999966;-44,52999878;836,9619751;0,793051004;0,632667005;-9999;-9999;0;4
1;2014/10/15 16:00:00;-15,10999966;-44,52999878;836,9619751;0,793051004;0,632667005;-9999;-9999;0;4
1;2014/10/15 16:15:00;-15,10999966;-44,52999878;836,9619751;0,793051004;0,632667005;-9999;-9999;0;4
1;2015/05/12 16:40:00;-15,07999992;-44,27199936;655,1560059;6,22205019;0,840429008;60,79959869;1276,069946;5,752779961;4
1;2017/09/01 03:57:00;-15,07999992;-44,31999969;733,7199707;3,306689978;0,410010993;396,3649902;1945,589966;1,010669947;2
1;2019/01/16 16:57:33;-15,10000038;-44,15999985;497,2380066;5,827720165;0,348084003;-9999;-9999;2,478929996;3
1;1999/09/19 21:00:00;-15,10999966;-44,27099991;713,0839844;4,884359837;0,44422701;259,7359924;683,1500244;1,010669947;4
1;1999/09/19 21:00:00;-15,10999966;-44,26499939;647,5419922;4,990310192;0,442144006;151,9989929;128,9750061;1,010669947;4
1;2000/10/14 21:00:00;-15,10999966;-44,31499863;763,223999;2,432399988;0,593258023;203,9279938;811,1680298;1,010669947;4
1;2006/08/03 16:19:00;-15,10999966;-44,23699951;731,2009888;8,88572979;0,434783012;221,3139954;2124,070068;5,752779961;4
1;2006/08/03 16:19:00;-15,10999966;-44,24700165;717,1129761;1,751649976;0,418967992;625,9699707;1153,589966;1,010669947;4
1;2007/09/24 20:00:00;-15,10999966;-44,15000153;505,3389893;0,207424;0,405169994;1538,420044;1696,410034;2,478929996;4
1;2000/10/06 21:00:00;-15,13000011;-44,23300171;720,6010132;6,072790146;0,414375991;775,0460205;1721,01001;5,752779961;4
1;2000/10/10 21:00:00;-15,14000034;-44,21500015;686,315979;13,92570019;0,384838015;973,2680054;2394,649902;5,752779961;4
1;2003/05/20 13:01:00;-15,14000034;-44,16500092;480,2009888;0,506615996;0,300758004;366,0620117;1222,810059;5,752779961;2
1;2004/11/17 17:23:57;-15,13000011;-44,13999939;457,6570129;0,177509993;0,244801998;2736,659912;151,9989929;5,752779961;2
1;2006/08/03 16:19:00;-15,11999989;-44,25299835;699,7290039;4,019899845;0,472364008;984,5969849;413,4819946;1,010669947;4
1;2007/07/10 01:05:04;-15,14000034;-44,13100052;456,6759949;0,972627997;0,241116002;990,2119751;1795,390015;12,19499969;2
1;2008/05/28 19:49:04;-15,11999989;-44,15999985;505,1390076;3,528340101;0,384153008;597,2609863;1835,349976;5,752779961;2
1;2009/07/20 19:48:56;-15,13000011;-44,15800095;500,6229858;2,850310087;0,407676995;762,4229736;1462,349976;5,752779961;4
1;2010/04/30 19:36:36;-15,13000011;-44,13100052;457,6520081;0,85719198;0,336216003;2760,189941;699,8560181;2,478929996;2
1;2011/05/12 20:07:12;-15,13000011;-44,15299988;488,7000122;1,128819942;0,372110009;1307,189941;1101,550049;5,752779961;4
1;2011/08/22 01:20:00;-15,14000034;-44,15399933;472,2940063;2,458859921;0,280764014;1053,52002;614,7979736;5,752779961;2
1;2012/10/25 16:52:00;-15,13000011;-44,1230011;457,526001;1,165599942;0,374260008;-9999;-9999;2,478929996;2
1;2012/10/25 16:52:00;-15,13000011;-44,11899948;458,5100098;1,569919944;0,383289993;-9999;-9999;2,478929996;2
1;2014/10/18 19:18:23;-15,14000034;-44,11500168;455,1619873;0,374072999;0,283178002;-9999;-9999;2,478929996;2
1;2015/06/03 16:27:00;-15,14000034;-44,12900162;460,3160095;0,938601017;0,364080012;1007,330017;1957,900024;12,19499969;4
1;2016/10/26 16:42:00;-15,13000011;-44,11899948;459,7950134;1,502760053;0,382093012;-9999;-9999;2,478929996;2
1;2019/10/08 16:48:00;-15,11999989;-44,13299942;457,9930115;0,505765975;0,159008995;2969,23999;448,8479919;2,478929996;2
1;2019/10/13 16:54:00;-15,11999989;-44,13700104;457,105011;0,520613015;0,203327;3012,030029;151,9989929;5,752779961;2
1;2019/10/16 16:38:19;-15,13000011;-44,13299942;458,4079895;1,33901;0,204431996;2707,120117;601,8850098;12,19499969;2
1;1999/09/29 21:00:00;-15,11999989;-44,21500015;772,1160278;5,102149963;0,518916011;480,6629944;3488,959961;5,752779961;4
1;2003/05/18 13:13:00;-15,14999962;-44,16899872;476,8900146;1,754209995;0,174533993;988,8109741;1142,319946;5,752779961;2
1;2007/09/24 19:45:48;-15,14999962;-44,14599991;462,6650085;0,817818999;0,211862996;1121,089966;639,1190186;12,19499969;2
1;2007/09/24 19:45:48;-15,14999962;-44,13100052;455,8370056;0,578740001;0,322272986;632,5789795;1920,01001;12,19499969;2
1;2019/10/28 17:12:00;-15,14999962;-44,16500092;474,3080139;1,600960016;0,281381994;679,7600098;1034,040039;5,752779961;2
1;2000/09/24 21:00:00;-15,17000008;-44,17499924;456,4289856;1,038329959;0,250925004;96,13259888;601,8850098;7,641960144;2
1;2000/10/18 21:00:00;-15,15999985;-44,10800171;448,0280151;0,447245002;0,615746021;-9999;-9999;12,19499969;5
1;2001/09/21 20:15:23;-15,18000031;-44,15800095;457,9079895;1,691980004;0,600270987;30,39979935;2106,600098;7,641960144;5
1;2001/09/21 20:15:23;-15,17000008;-44,14300156;460,1820068;0,379213005;0,422733009;709,6900024;2669,129883;12,19499969;2
1;2001/09/21 20:15:23;-15,17000008;-44,15000153;458,9150085;0,702091992;0,385798991;85,9835968;2312,179932;12,19499969;2
1;2002/09/18 13:27:00;-15,14999962;-44,16500092;486,7059937;0,64606601;0,327511013;694,5540161;775,0460205;5,752779961;2
1;2003/05/18 13:13:00;-15,14999962;-44,1590004;473,427002;1,932219982;0,408387005;171,9669952;328,8240051;5,752779961;4
1;2003/10/18 17:06:48;-15,18000031;-44,20100021;467,6870117;1,20965004;0,493553996;171,9669952;42,9917984;7,641960144;2
1;2003/07/19 13:24:00;-15,17000008;-44,15399933;462,3999939;0,783510983;0,323796988;109,6080017;2117,100098;12,19499969;2
1;2003/05/08 21:11:40;-15,15999985;-44,13499832;458,3139954;2,039979935;0,311080009;1074,790039;2293,719971;12,19499969;2
1;2006/08/10 13:37:00;-15,18000031;-44,13999939;463,3890076;2,542490005;0,451779991;1005,030029;3133,540039;12,19499969;4
1;2006/10/03 19:44:40;-15,18000031;-44,19100189;461,4320068;0,556607008;0,29043901;259,7359924;652,7109985;7,641960144;2
1;2006/10/03 19:44:40;-15,18000031;-44,18000031;456,8529968;0,813318014;0,337440014;286,7909851;759,9949951;7,641960144;2
1;2006/08/10 16:25:00;-15,18000031;-44,13399887;462,5069885;0,926388025;0,43946299;1184,030029;3570,649902;12,19499969;4
1;2007/08/03 16:16:56;-15,15999985;-44,11000061;449,9869995;0,495242;0,409361005;-9999;-9999;12,19499969;5
1;2007/08/29 16:25:00;-15,15999985;-44,14699936;461,6600037;0,318870991;0,342263997;1044,709961;1231,099976;12,19499969;2
1;2010/09/27 16:44:00;-15,18000031;-44,11100006;448,5650024;1,223099947;0,342913985;-9999;-9999;7,641960144;5
1;2010/09/27 16:44:00;-15,18000031;-44,12099838;452,4129944;1,27173996;0,392592996;765,4470215;4755,310059;12,19499969;5
1;2012/09/23 20:03:46;-15,15999985;-44,13600159;463,4710083;2,459409952;0,405492991;1206,839966;2137,949951;12,19499969;4
1;2012/04/23 16:22:00;-15,17000008;-44,18099976;473,6499939;3,59920001;0,410207003;151,9989929;182,3990021;12,19499969;2
1;2012/08/19 17:45:00;-15,18000031;-44,13000107;461,4400024;0,791463017;0,412656993;1461,719971;3818,290039;12,19499969;4
1;2012/04/23 16:22:00;-15,17000008;-44,18099976;458,3739929;0,721355021;0,323027998;155,0090027;554,7440186;7,641960144;2
1;2012/10/03 17:04:00;-15,17000008;-44,18399811;461,1180115;0,472115993;0,631429017;30,39979935;364,7969971;7,641960144;5
